"Date","53_AGG_IrrigDemand","53_AGG_IrrigSupply","53_AGG_IrrigShortage","53_AGG_IrrigSupDirectFlow","53_AGG_MunDemand","53_AGG_MunSupply","53_AGG_MunShortage","5300555_D_IrrigDemand","5300555_D_IrrigSupply","5300555_D_IrrigSupply_1","5300555_D_IrrigShortage","5300555_D_IrrigShortage_1","5300555_D_IrrigSupDirectFlow","5300555_D_IrrigSupDirectFlow_1","53_ADC022_IrrigDemand","53_ADC022_IrrigDemand_1","53_ADC023_IrrigDemand","53_ADC023_IrrigDemand_1","53_ADC024_IrrigDemand","53_ADC024_IrrigDemand_1","53_ADC025_IrrigDemand","53_ADC025_IrrigDemand_1","53_ADC026_IrrigDemand","53_ADC026_IrrigDemand_1","53_ADC028_IrrigDemand","53_ADC028_IrrigDemand_1","53_ADC032_IrrigDemand","53_ADC022_IrrigSupply","53_ADC022_IrrigSupply_1","53_ADC023_IrrigSupply","53_ADC023_IrrigSupply_1","53_ADC024_IrrigSupply","53_ADC024_IrrigSupply_1","53_ADC025_IrrigSupply","53_ADC025_IrrigSupply_1","53_ADC026_IrrigSupply","53_ADC026_IrrigSupply_1","53_ADC028_IrrigSupply","53_ADC028_IrrigSupply_1","53_ADC032_IrrigSupply","53_ADC032_IrrigSupply_1","53_ADC022_IrrigShortage","53_ADC022_IrrigShortage_1","53_ADC023_IrrigShortage","53_ADC023_IrrigShortage_1","53_ADC024_IrrigShortage","53_ADC024_IrrigShortage_1","53_ADC025_IrrigShortage","53_ADC025_IrrigShortage_1","53_ADC026_IrrigShortage","53_ADC026_IrrigShortage_1","53_ADC028_IrrigShortage","53_ADC028_IrrigShortage_1","53_ADC032_IrrigShortage","53_ADC032_IrrigShortage_1","53_ADC022_IrrigSupDirectFlow","53_ADC022_IrrigSupDirectFlow_1","53_ADC023_IrrigSupDirectFlow","53_ADC023_IrrigSupDirectFlow_1","53_ADC024_IrrigSupDirectFlow","53_ADC024_IrrigSupDirectFlow_1","53_ADC025_IrrigSupDirectFlow","53_ADC025_IrrigSupDirectFlow_1","53_ADC026_IrrigSupDirectFlow","53_ADC026_IrrigSupDirectFlow_1","53_ADC028_IrrigSupDirectFlow","53_ADC028_IrrigSupDirectFlow_1","53_ADC032_IrrigSupDirectFlow","53_ADC032_IrrigSupDirectFlow_1","5300767_D_IrrigDemand","5300767_D_IrrigDemand_1","5300767_D_IrrigSupply","5300767_D_IrrigSupply_1","5300767_D_IrrigShortage","5300767_D_IrrigShortage_1","5300767_D_IrrigSupDirectFlow","5300767_D_IrrigSupDirectFlow_1"
"1999-06",51377.9995,66082.9033,0,63255.7192,NA,NA,NA,2702,2702,2702,0,0,2142.1799,2142.1799,843,843,1114.9999,1114.9999,1172,1172,1056,1056,1517,1517,2956,2956,4619,858.6735,858.6735,1114.9999,1114.9999,1172,1172,1056,1056,1517,1517,2956.0525,2956.0525,4619,4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,843,1114.9999,1114.9999,1172,1172,1056,1056,1517,1517,2956,2956,4619,4619,525,525,525,525,0,0,525,525
"1999-07",46061.9995,54883.2457,3530.925,53493.2573,NA,NA,NA,2643,2643,2643,0,0,2213.5859,2213.5859,801,801,842,842,1940.9999,1940.9999,518,518,977,977,3181,3181,3252,517.7332,517.7332,842,842,1618.3741,1618.3741,518,518,977,977,3181.04,3181.04,3252,3252,283.2668,283.2668,0,0,322.6258,322.6258,0,0,0,0,0,0,0,0,517.7332,517.7332,842,842,1618.3741,1618.3741,518,518,977,977,3181,3181,3252,3252,615,1,5.1667,338.1614,276.8387,276.8387,338.1614,338.1614
"1999-08",23581.9997,30865.9727,2249.402,29581.1954,NA,NA,NA,2373,2373,2373,0,0,2213.5859,2213.5859,367,367,485,485,684,684,217,217,595,595,1177,1177,2017.9999,245.954,245.954,366.9662,366.9662,606.8915,606.8915,229.82,229.82,595,595,1177.0238,1177.0238,2017.9999,2017.9999,121.046,121.046,118.0339,118.0339,77.1085,77.1085,0,0,0,0,0,0,0,0,0,245.954,366.9662,366.9662,606.8915,606.8915,217,217,595,595,1177,1177,2017.9999,2017.9999,350,0,103.8379,103.8379,246.1622,246.1622,103.8379,103.8379
"1999-09",19902,24170.5209,3306.3252,23509.7293,NA,NA,NA,2272,2272,2272,0,0,2142.1799,2142.1799,375,375,495,495,407,407,220,220,484,484,792,792,1483,238.02,238.02,53.7335,53.7335,409.9883,409.9883,233.2,233.2,484,484,792.0233,792.0233,1483,1483,136.98,136.98,441.2665,441.2665,0,0,0,0,0,0,0,0,0,0,238.02,238.02,53.7335,53.7335,407,407,220,220,484,484,792,792,1483,1483,325,325,76.6652,76.6652,248.3348,248.3348,76.6652,76.6652
"1999-10",11384,16970.4048,200.2025,16897.8481,NA,NA,NA,2047,2047,2047,0,0,2047,2047,152,152,200,200,184,184,93,93,281,281,395,395,835,154.8627,154.8627,200,200,184,184,95.78,95.78,281,281,395.0091,395.0091,835,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,200,200,184,184,93,93,281,281,395,395,835,835,100,100,49.9494,49.9494,50.0506,50.0506,49.9494,49.9494
"1999-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-12",512,4182,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-03",208,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-04",5671.9999,6875.2944,0,6851.9999,NA,NA,NA,80,80,80,0,0,80,80,97,97,128,128,97,97,170,170,363,363,268,268,510,98.8381,98.8381,128,128,100.9797,100.9797,170,170,363,363,268.0059,268.0059,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,128,128,97,97,170,170,363,363,268,268,510,510,0,0,0,0,0,0,0,0
"2000-05",36786.0005,39673.446,9e-04,46451.9995,NA,NA,NA,1367,1367,1367,0,0,1367,1367,627,627,828.0001,828.0001,623,623,762,762,1300,1300,2015,2015,3716,638.7116,638.7116,828.0001,828.0001,649.6113,649.6113,762,762,1300,1300,2015.0386,2015.0386,0,3715.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,627,627,828.0001,828.0001,623,623,762,762,1300,1300,2015,2015,3715.9998,3715.9998,500.0001,500.0001,500.0001,500.0001,0,0,500.0001,500.0001
"2000-06",53858.0005,71898.16,2971.9963,69592.6268,NA,NA,NA,0,2531,2531,0,0,2142.1799,2142.1799,1010.0001,1010.0001,1335,1335,1402,1402,1017.0001,1017.0001,1844,1844,3321,3321,5571,330.5257,330.5257,1207.9514,1207.9514,1402,1402,1017.0001,1017.0001,1844.0001,1844.0001,3321.0632,3321.0632,5570.9995,5570.9995,679.4744,679.4744,0,127.0485,0,0,0,0,0,0,0,0,5e-04,5e-04,330.5257,330.5257,1207.9514,1207.9514,1402,1402,1017.0001,1017.0001,1844.0001,1844.0001,3321,3321,5570.9995,5570.9995,750,750,750,750,0,0,750,750
"2000-07",48104,60040.4352,8476.843,57854.3945,NA,NA,NA,64,2716,2716,0,0,2213.5859,2213.5859,938,938,1240,1240,1764,1764,581,581,1445,1445,2864,2864,4804,245.954,245.954,1008.0577,1008.0577,1221.6713,1221.6713,598.2599,598.2599,1445,1445,2864.0596,2864.0596,4804,4804,692.046,692.046,231.9423,231.9423,542.3287,542.3287,0,0,0,0,0,0,0,0,245.954,245.954,1008.0577,1008.0577,1221.6713,1221.6713,581,581,1445,1445,2864,2864,4804,4804,760,760,107.1063,107.1063,652.8937,652.8937,107.1063,107.1063
"2000-08",25498.2006,27813.4904,7134.6219,27699.6159,NA,NA,NA,1274.1,1629.0001,1629.0001,176,176,1629.0001,1629.0001,427,427,562.9999,562.9999,794,794,250,250,700.0001,700.0001,1374,1374,2359.0002,0,0,0,0,572.5806,572.5806,265,265,700.0001,700.0001,1374.0277,1374.0277,2359.0002,2359.0002,427,427,562.9999,562.9999,221.4194,221.4194,0,0,0,0,0,0,0,0,0,0,0,0,572.5806,572.5806,250,250,700.0001,700.0001,1374,1374,2359.0002,2359.0002,450,450,53.7639,53.7639,396.2362,396.2362,53.7639,53.7639
"2000-09",17536.0641,18174.0534,4331.0645,18055.6078,NA,NA,NA,1233,1233,1233,0,0,1233,1233,539.0322,353,467,467,384,384,208,208,460,460,748.9999,748.9999,1406.9999,29.9067,29.9067,0,0,386.5776,386.5776,220.68,220.68,460,460,749.022,749.022,1406.9999,1406.9999,323.0933,323.0933,467,467,0,0,0,0,0,0,0,0,0,0,29.9067,29.9067,0,0,384,384,208,208,460,460,748.9999,748.9999,1406.9999,1406.9999,350,350,57.3272,57.3272,292.6728,292.6728,57.3272,57.3272
"2000-10",8767.1999,11726.06,1034.2344,11103.9999,NA,NA,NA,667,667,667,0,0,667,667,148,148,197,197,182,182,93,93,281,281,388,388,820,150.7261,150.7261,197,197,182,182,95.78,95.78,281,281,388.0089,388.0089,820,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,197,197,182,182,93,93,281,281,388,388,820,820,300,18.6,258.5586,41.4414,258.5586,258.5586,0,0
"2000-11",2138.7097,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069.3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-01",8,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"2001-02",4261.4194,1306.6667,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.3334,0,0,0,0,0
"2001-03",0,584.0376,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.0188,0,0,0,0,0
"2001-04",5058.0001,6013.9768,0,5992.0001,NA,NA,NA,0,0,0,0,0,0,0,88,88,117,117,88,88,155,155,338,338,245,245,467,89.6083,89.6083,117,117,91.8805,91.8805,155,155,338,338,245.0054,245.0054,467,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,117,117,88,88,155,155,338,338,245,245,467,467,0,0,0,0,0,0,0,0
"2001-05",28930.0007,45470.3153,9e-04,46346.0007,NA,NA,NA,2095,2095,2095,0,0,2095,2095,557,293,735.0001,735.0001,553,553,743,743,1156.0001,1156.0001,2115,2115,0,567.4075,567.4075,0,735.0001,576.6372,576.6372,743,743,1156.0001,1156.0001,2115.0339,2115.0339,3289,3289,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,557,557,735.0001,735.0001,553,553,743,743,1156.0001,1156.0001,2115,2115,3289,3289,458,458,458,458,0,0,458,458
"2001-06",59700.0017,71590.153,3199.6027,70166.12,NA,NA,NA,2678,2678,2678,0,0,2142.1799,2142.1799,1017.0001,1017.0001,1343,1343,1412.0001,1412.0001,1026,1026,1861,1861,3345,3345,5614.0005,352.1479,352.1479,1207.9514,1207.9514,1412.0001,1412.0001,1026,1026,1861.0001,1861.0001,3345.064,3345.064,5614.0005,5614.0005,664.8521,664.8521,135.0486,135.0486,0,0,0,0,0,0,0,0,0,0,352.1479,352.1479,1207.9514,1207.9514,1412.0001,1412.0001,1026,1026,1861.0001,1861.0001,3345,3345,5614.0005,5614.0005,775,775,27.7484,775,0,0,775,775
"2001-07",48676.0002,53258.3866,9306.5527,49145.5655,NA,NA,NA,2495,1975,1975,520.0001,520.0001,0,1975,862,862,1138,1138,1515,1515,533,533,1332,1332,2633,2633,4417,245.954,245.954,908.2032,908.2032,1156.3229,1156.3229,549.18,549.18,1332,1332,2633.0547,2633.0547,4416.9995,4416.9995,616.046,616.046,229.7968,229.7968,358.6771,358.6771,0,0,0,0,0,0,5e-04,5e-04,245.954,245.954,908.2032,908.2032,1156.3229,1156.3229,533,533,1332,1332,2633,2633,4416.9995,4416.9995,700.0001,700.0001,97.8823,97.8823,602.1177,602.1177,97.8823,97.8823
"2001-08",27312.5337,31341.0471,8131.1598,31195.2307,NA,NA,NA,1979.9999,1344,1344,635.9999,635.9999,1344,1344,488,488,645,645,913,913,287,287,795,795,1569,194.2667,2691.0002,245.954,245.954,201.7545,201.7545,606.8915,606.8915,304.02,304.02,795,795,1569.0316,1569.0316,2691.0002,2691.0002,242.046,242.046,443.2455,443.2455,306.1085,306.1085,0,0,0,0,0,0,0,0,245.954,245.954,201.7545,201.7545,606.8915,606.8915,287,287,795,795,1569,1569,2691.0002,2691.0002,483,483,77.6099,77.6099,405.3901,405.3901,77.6099,77.6099
"2001-09",17616.0002,19594.0467,4607.0256,19479.7598,NA,NA,NA,1428.0001,1428.0001,1428.0001,0,0,1428.0001,1428.0001,0,373,495,495,405,405,220,220,472,472,782,782,1459,67.0285,67.0285,0,0,408.0449,408.0449,233.2,233.2,472,472,782.023,782.023,1459,1459,305.9716,305.9716,495,495,0,0,0,0,0,0,0,0,0,0,67.0285,67.0285,0,0,405,405,220,220,472,472,782,782,1459,1459,400,400,49.2152,49.2152,350.7849,350.7849,49.2152,49.2152
"2001-10",11556,13804.9658,1502.5706,13680,NA,NA,NA,867,867,867,0,0,867,867,180,180,238,238,220,220,112,112,338,338,470,470,995,183.3533,183.3533,238,238,220,220,115.52,115.52,338,338,470.0108,470.0108,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,238,238,220,220,112,112,338,338,470,470,995,995,400,400,24.3574,24.3574,375.6426,375.6426,0,0
"2001-11",2720.0002,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-03",171.5333,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,85.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-04",9628.7098,13142.2119,0,13108.0001,NA,NA,NA,877,877,877,0,0,877,877,138,138,183,183,138,138,245,245,379.3549,513,454,454,729,140.5398,140.5398,183,183,144.0049,144.0049,245,245,513,513,454.0083,454.0083,729,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,183,183,138,138,245,245,513,513,454,454,729,729,0,0,0,0,0,0,0,0
"2002-05",36947.8662,48938.9938,4705.1726,48135.9404,NA,NA,NA,225,2012.9999,2012.9999,0,0,2012.9999,2012.9999,214.9333,688,910,910,684.9999,684.9999,838,838,1427,1427,2209,2209,4074,245.954,245.954,194.8898,194.8898,665.8631,665.8631,838,838,1427,1427,2209.0417,2209.0417,4074,4074,442.046,442.046,715.1103,715.1103,19.1369,19.1369,0,0,0,0,0,0,0,0,245.954,245.954,194.8898,194.8898,606.8915,606.8915,838,838,1427,1427,2209,2209,4074,4074,566.9999,566.9999,566.9999,566.9999,0,0,566.9999,566.9999
"2002-06",65632,69736.0912,13026.0002,64567.2868,NA,NA,NA,3081,2390,2390,690.9999,690.9999,1576.8826,1576.8826,1105,1105,1462,1462,1535,1535,1114,1114,2039,2039,3648,3648,6129,238.02,238.02,934.1603,934.1603,960.2902,960.2902,886.6246,886.6246,2039,2039,3648.0693,3648.0693,6128.9995,6128.9995,866.98,866.98,527.8397,527.8397,574.7098,574.7098,0,227.3754,0,0,0,0,5e-04,5e-04,238.02,238.02,934.1603,934.1603,766.3528,766.3528,886.6246,886.6246,2039,2039,3258.4937,3258.4937,6128.9995,6128.9995,900,900,0,417.7176,482.2824,482.2824,417.7176,417.7176
"2002-07",49927.9976,43072.2592,22587.0081,42830.1243,NA,NA,NA,2662.9998,1002.0001,1002.0001,1660.9999,1660.9999,1002.0001,1002.0001,898,898,1188,1188,1579,1579,0,556,1391,1391,2749.9998,2749.9998,4612.9995,245.954,245.954,830.4041,830.4041,659.1407,659.1407,572.76,572.76,1391,1391,2750.0571,2750.0571,3273.0325,3273.0325,652.046,652.046,357.5959,357.5959,919.8593,919.8593,0,0,0,0,0,0,1339.9673,1339.9673,245.954,245.954,830.4041,830.4041,659.1407,659.1407,556,556,1391,1391,2749.9998,2749.9998,3273.0325,3273.0325,760,760,43.7163,43.7163,716.2837,716.2837,0,0
"2002-08",25986.0003,21103.8192,12778.7689,20893.538,NA,NA,NA,1610,449.6154,449.6154,1160.3845,1160.3845,442,442,420,420,555.0001,555.0001,784,784,247,247,677.0001,677.0001,1346,1346,2309,0,0,0,0,202.3845,202.3845,261.62,261.62,677.0001,677.0001,1346.0271,1346.0271,2309,2309,420,420,555.0001,555.0001,581.6155,581.6155,0,0,0,0,0,0,0,0,0,0,0,0,202.3845,202.3845,247,247,677.0001,677.0001,1346,1346,2309,2309,508,508,30.3079,30.3079,477.6921,477.6921,0,0
"2002-09",13130.0001,12806.5164,7861.962,12726.4805,NA,NA,NA,1027,234.3656,234.3656,792.6345,792.6345,233,233,313,313,413,413,340,340,185,185,412,412,665,665,0,0,0,0,0,334.144,334.144,196.1,196.1,412,412,665.0195,665.0195,1360.0001,1360.0001,313,313,413,413,5.856,5.856,0,0,0,0,0,0,0,0,0,0,0,0,326.62,326.62,185,185,412,412,665,665,1360.0001,1360.0001,441,441,0,0,441,441,0,0
"2002-10",5432.8001,6334.4134,2175.9997,6324.0004,NA,NA,NA,714,632.0001,632.0001,82,82,632.0001,632.0001,67,67,88,88,82,82,42,42,125,125,175,175,370,68.2792,68.2792,88,88,82,82,43.32,43.32,125,125,175.004,175.004,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,88,88,82,82,42,42,125,125,175,175,370,370,462,12.4,0,0,462,462,0,0
"2002-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-02",1199.4839,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-03",6262.0002,0,127.1999,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0669,0,1144.9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-04",8990.0001,9721.0825,0,9704.0001,NA,NA,NA,0,0,0,0,0,0,0,68,68,111,111,68,68,120,120,865,865,837,837,357,69.2357,69.2357,111,111,71.0308,71.0308,120,120,865,865,837.0041,837.0041,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,111,111,68,68,120,120,865,865,837,837,357,357,0,0,0,0,0,0,0,0
"2003-05",43141.9998,55942.8105,9e-04,53294.343,NA,NA,NA,2732.9998,2732.9998,2732.9998,0,0,2213.5859,2213.5859,600,600,793.0001,793.0001,598,598,731,731,1608,1608,2898,2898,3582,611.1776,611.1776,798.94,798.94,623.5492,623.5492,731,731,1608,1608,2898.0364,2898.0364,3581.9998,3581.9998,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,600,600,793.0001,793.0001,598,598,731,731,1608,1608,2898,2898,3581.9998,3581.9998,400,400,400,400,0,0,400,400
"2003-06",55332.0002,68641.8349,2598.383,64019.3369,NA,NA,NA,3154,3154,3154,0,0,2142.1799,2142.1799,875.0001,875.0001,1155,1155,1433,1433,1371,1371,1583,1583,2864,2864,4800,238.02,238.02,1155,1155,1420.3843,1420.3843,1371,1371,1583,1583,2864.0544,2864.0544,4800,4800,636.98,636.98,0,0,12.6157,12.6157,0,0,0,0,0,0,0,0,238.02,238.02,1155,1155,1420.3843,1420.3843,1371,1371,1583,1583,2864,2864,4800,4800,575,575,575,575,0,0,575,575
"2003-07",49563.3339,63446.8953,12818.968,62154.1972,NA,NA,NA,3195.0002,2482.0002,2482.0002,713.0001,713.0001,2213.5859,2213.5859,1035,1035,1368,1368,1818,1818,640,640,1605,1605,3169,3169,516.6667,245.954,245.954,1061.6929,1061.6929,1180.4327,1180.4327,659.4,659.4,1605,1605,3169.0657,3169.0657,5317,5317,789.046,789.046,306.3071,306.3071,637.5671,637.5671,0,0,0,0,0,0,0,0,245.954,245.954,1061.6929,1061.6929,1180.4327,1180.4327,640,640,1605,1605,3169,3169,5317,5317,900,900,141.1783,141.1783,758.8217,758.8217,141.1783,141.1783
"2003-08",26092,25728.0406,10162.377,25614.4962,NA,NA,NA,2767,1304,1304,1463,1463,1304,1304,378,378,500.0001,500.0001,706.0001,706.0001,223,223,623,623,1223,1223,2104.9998,245.954,245.954,28.4344,28.4344,606.8915,606.8915,236.58,236.58,623,623,1223.0247,1223.0247,2104.9998,2104.9998,132.046,132.046,471.5656,471.5656,99.1085,99.1085,0,0,0,0,0,0,0,0,245.954,245.954,28.4344,28.4344,606.8915,606.8915,223,223,623,623,1223,1223,2104.9998,2104.9998,434,434,59.1259,59.1259,374.8741,374.8741,59.1259,59.1259
"2003-09",17755.7419,21008.7798,6606.883,21048.2533,NA,NA,NA,2678,1745.9761,1745.9761,932.0238,932.0238,1745.9761,1745.9761,347,347,458,458,376,376,205,205,452,452,735,735,463.5484,238.02,238.02,0,82.4199,378.8042,378.8042,217.3,217.3,452,452,735.0216,735.0216,1379,1379,108.98,108.98,375.5801,375.5801,0,0,0,0,0,0,0,0,0,0,238.02,238.02,82.4199,82.4199,376,376,205,205,452,452,735,735,1379,1379,300,290.3226,64.8632,64.8632,235.1368,235.1368,64.8632,64.8632
"2003-10",13368,16939.4926,2267.6267,16776.0001,NA,NA,NA,1267,1267,1267,0,0,1267,1267,207,0,273,273,251,251,128,128,388,388,540,540,1140,210.8873,210.8873,273,273,251,251,131.88,131.88,388,388,540.0125,540.0125,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,273,273,251,251,128,128,388,388,540,540,1140,1140,310,600,33.0934,33.0934,566.9067,566.9067,0,0
"2003-11",514.8387,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,257.4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-01",20,1313.5342,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,656.7671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
