"Date","01_AGG_IrrigDemand","01_AGG_IrrigSupply","01_AGG_IrrigShortage","01_AGG_IrrigSupDirectFlow","01_AGG_MunDemand","01_AGG_MunSupply","01_AGG_MunShortage","0100507_I_IrrigDemand","0100507_I_IrrigSupply","0100507_I_IrrigShortage","0100507_I_IrrigSupDirectFlow","0100620_IrrigDemand","0100620_IrrigSupply","0100620_IrrigShortage","0100620_IrrigSupDirectFlow","0100517_IrrigDemand","0100517_IrrigSupply","0100517_IrrigShortage","0100517_IrrigSupDirectFlow","0100570_IrrigDemand","0100570_IrrigSupply","0100570_IrrigShortage","0100570_IrrigSupDirectFlow","0100514_IrrigDemand","0100514_IrrigSupply","0100514_IrrigShortage","0100514_IrrigSupDirectFlow","0100520_IrrigDemand","0100520_IrrigSupply","0100520_IrrigShortage","0100520_IrrigSupDirectFlow","0103817_I_IrrigDemand","0103817_I_IrrigSupply","0103817_I_IrrigShortage","0103817_I_IrrigSupDirectFlow","0100526_IrrigDemand","0100526_IrrigSupply","0100526_IrrigShortage","0100526_IrrigSupDirectFlow","0100518_IrrigDemand","0100518_IrrigSupply","0100518_IrrigShortage","0100518_IrrigSupDirectFlow","0100565_IrrigDemand","0100565_IrrigSupply","0100565_IrrigShortage","0100565_IrrigSupDirectFlow","0100687_I_IrrigDemand","0100687_I_IrrigSupply","0100687_I_IrrigShortage","0100687_I_IrrigSupDirectFlow","0100503_I_IrrigDemand","0100503_I_IrrigSupply","0100503_I_IrrigShortage","0100503_I_IrrigSupDirectFlow","01_ADP037_IrrigDemand","01_ADP037_IrrigSupply","01_ADP037_IrrigShortage","01_ADP037_IrrigSupDirectFlow","0100525_IrrigDemand","0100525_IrrigSupply","0100525_IrrigShortage","0100525_IrrigSupDirectFlow","0100519_D_IrrigDemand","0100519_D_IrrigSupply","0100519_D_IrrigShortage","0100519_D_IrrigSupDirectFlow","0100688_IrrigDemand","0100688_IrrigSupply","0100688_IrrigShortage","0100688_IrrigSupDirectFlow","0100515_IrrigDemand","0100515_IrrigSupply","0100515_IrrigShortage","0100515_IrrigSupDirectFlow","0100511_IrrigDemand","0100511_IrrigSupply","0100511_IrrigShortage","0100511_IrrigSupDirectFlow"
"1999-09",39923.9987,40345.752,168.495,13667.505,NA,NA,NA,7984.9995,8271.3047,0,0,41,12,29,0,367,382.8011,0,367,0,0,0,0,4064.0002,4170.2856,0,4064.0002,174,174,0,0,78,78,0,0,455,455,0,0,2441.9998,2510.5203,0,1936,42,0,42,0,8803.999,8803.999,0,0,7873.0005,7914.1177,0,0,157,59.505,97.495,59.505,559,559,0,559,1062.9999,1062.9999,0,862,365,365,0,365,2580,2652.219,0,2580,2874.9998,2874.9998,0,2874.9998
"1999-10",10847.9999,11588.4027,143.9582,4423.977,NA,NA,NA,1713,2021.3281,0,0,79,1,78,0,115,136.808,0,115,0,0,0,0,566,706.2005,0,566,116,108.5533,7.4466,61.4885,51,51,0,0,333,333,0,278,666,771.0851,0,666,37,0,37,0,1857,1856.9999,1e-04,0,2556,2556,0,0,83,61.4885,21.5115,61.4885,177,204.0836,0,177,385,420.3399,0,385,523,523,0,523,863,988.182,0,863,727.9999,849.3338,0,727.9999
"1999-11",798,845.5889,3,307,NA,NA,NA,123,144.8712,0,0,0,0,0,0,3,3.4037,0,3,0,0,0,0,33,41.0858,0,33,12,12.6159,0,12,4,4,0,0,34,34.1929,0,34,30,34.5264,0,30,3,0,3,0,212,212,0,0,149,149,0,0,5,5,0,5,13,14.9101,0,13,29,29,0,29,62,62,0,62,37,42.0854,0,37,49,56.8975,0,49
"1999-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-03",845,914.1805,0,358,NA,NA,NA,168,198.2143,0,0,0,0,0,0,6,6.8074,0,6,0,0,0,0,49,60.8549,0,49,14,14.4619,0,14,4,4,0,0,28,28.1856,0,28,27,31.2737,0,27,0,0,0,0,77,77,0,0,238,238,0,0,9,9.4434,0,9,11,12.847,0,11,32,32.0001,0,32,62,62,0,62,44,50.1287,0,44,76,88.9634,0,76
"2000-04",60900.9993,60617.8745,283.1414,23068.0098,NA,NA,NA,19250,19250.0059,0,0,76,0,76,0,406,406,0,406,10,0,10,0,2491.0002,2491.0002,0,2491.0002,134,128.2229,5.7771,59.505,91,91,0,0,777,777,0,777,6512,6512,0,6512,40,0,40,0,8086.9995,8086.9995,0,0,10053,10053.0107,0,0,211,59.6357,151.3643,59.505,523,523,0,523,1648,1648,0,1648,602,602,0,602,4984,4984,0,4984,5005.9995,5005.9995,0,5005.9995
"2000-05",118499,116134.8226,3702.6178,51776.9281,NA,NA,NA,18403.002,18403.0215,0,0,106,0,106,0,2305,2158.8613,146.1386,2158.8613,79,7,72,0,11050.001,11050.001,0,11050.001,316,116.9425,199.0575,61.4885,139,139,0,0,1681,1681,0,1681,12473,10665.1797,1807.8195,10665.1797,54,0,54,0,22607.998,23577.541,0,0,21807,22140.5938,0,0,357,61.4885,295.5115,61.4885,1681,1681,0,1681,2485,2520.2842,0,2485,836,835.9999,1e-04,835.9999,12304,11281.9102,1022.0906,11281.9102,9814.999,9814.999,0,9814.999
"2000-06",117853.9979,122337.6028,803.495,39099.1844,NA,NA,NA,17968.998,19223.9219,0,0,163,0,163,0,1564.9999,1575.131,0,1564.9999,154,119,35,0,10678,10733.7588,0,10678,385,385,0,0,235,235,0,0,1666,1800.9177,0,1406.9999,9387,10208.4961,0,4317.1392,80,0,80,0,29780,29780,0,0,22173,24412.5566,0,0,585,59.505,525.4949,59.505,1460,1485.4323,0,1460,2928,3236.3738,0,2928,932.9999,932.9999,0,833,8497,8933.5098,0,6635.5405,9216,9216,0,9216
"2000-07",138276.0055,120491.0763,21719.3473,40838.039,NA,NA,NA,25505,26776.252,0,0,196,0,196,0,1256,1391.6763,0,1256,114,114,0,0,14398.001,14699.3936,0,7359.9458,359,359,0,55,297,297,0,0,1731.0001,1902.8505,0,1156,8408,9436.4375,0,7923.001,69,0,69,0,33619.0039,14429.5654,19189.4375,0,26714,26714,5e-04,0,723,61.4885,661.5115,61.4885,1300,1311.4006,0,1300,2868,3197.5657,0,2867.9998,892,892,0,635,8078.0005,8762.8438,0,8078.0015,11749,10145.6025,1603.3978,10145.6025
"2000-08",98855.0022,63773.2699,38656.0919,27835.4473,NA,NA,NA,15987.001,18062.9688,0,0,163,0,163,0,844,934.9035,0,844,10,10,0,0,9741,9995.9355,0,3715.8948,394,394,0,0,219,219,0,0,1252,1252.0001,0,322,6009.9995,6759.6606,0,5317.0005,51,0,51,0,28554,509,28044.998,0,17076.002,7234.4185,9841.582,0,617.0001,61.4885,555.5115,61.4885,1145,1145,0,1145,1961.0001,1960.9999,2e-04,1960.9999,617.0001,617,0,255.0636,5748.9995,6151.8945,0,5749,8465,8465,0,8465
"2000-09",49529.9997,50189.417,342.4962,17247.5049,NA,NA,NA,7270,7995.9888,0,0,99,0,99,0,471,483.4873,0,471,0,0,0,0,4315,4315.062,0,4315,240,240,0,0,112,112,0,0,617,617,0,0,2865.9998,2978.0095,0,1786,48,0,48,0,12673,12673,0.0012,0,9948,9999.1084,0,0,255,59.505,195.495,59.505,883.9999,883.9999,0,883.9999,1263,1299.8191,0,1263,685,685,0,685,3390,3453.437,0,3390,4394,4394,0,4394
"2000-10",9589.9998,10327.8222,70.0003,3838,NA,NA,NA,1606.9999,1895.7644,0,0,45,0,45,0,108,128.5327,0,108,0,0,0,0,479,597.5195,0,479,81,83.6725,0,0,45,45,0,0,249,249,0,126,723.9999,838.3027,0,723.9999,25,0,25,0,1463,1463,0,0,2363,2363,0,0,57,59.0693,0,57,181,208.2098,0,181,321,320.9998,2e-04,321,337,337,0,337,808,925.2712,0,808,697,813.4803,0,697
"2000-11",18,22.3039,0,18,NA,NA,NA,0,0,0,0,0,0,0,0,7,8.2753,0,7,0,0,0,0,11,14.0286,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-03",348,372.8327,0,164,NA,NA,NA,51,59.9222,0,0,0,0,0,0,3,3.4037,0,3,0,0,0,0,19,23.4132,0,19,8,8.154,0,8,0,0,0,0,14,14.0928,0,14,14,15.8457,0,14,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,8,9.2524,0,8,16,16.0001,0,16,35,35,0,35,21,24.1296,0,21,26,30.6191,0,26
"2001-04",57258.0013,57078.921,179.097,22794.0099,NA,NA,NA,17370,17370.0059,0,0,60,0,60,0,413,413,0,413,0,0,0,0,2545,2545,0,2545,143,134.2229,8.7771,59.505,80,80,0,0,790,790,0,790,6518,6518,0,6518,25,0,25,0,6867.0005,6867.0005,0,0,9893.001,9893.0117,0,0,145,59.6801,85.3199,59.505,513,513,0,513,1699.9999,1699.9999,0,1699.9999,646,646,0,646,5168,5168,0,5168,4382,4382,0,4382
"2001-05",51281.9995,51973.194,283.9548,22388.9765,NA,NA,NA,7010,7010.0078,0,0,70,0,70,0,870,870,0,870,22,17.8,4.2,0,3165,3165,0,3165,130,129.7569,0.2432,61.4885,71,71,0,0,781,781,0,781,5511.9995,5511.9995,0,5511.9995,23,0,23,0,12410,13233.4668,0,0,9032,9170.1084,0,0,248,61.4885,186.5115,61.4885,891,891,0,891,963,976.5661,0,963,402,402,0,402,4907,4907,1e-04,4907,4775,4775,0,4775
"2001-06",105397.0017,109145.4437,789.895,41938.5048,NA,NA,NA,15434,16512.2617,0,0,142,0,142,0,1387,1395.9348,0,1387,152,129.6,22.4,0,9005,9052.1113,0,9005,385,398.4791,0,0,218,218,0,0,1590,1720.1262,0,1331,8968.999,9753.9629,0,8968.999,76,0,76,0,25764,25764,0,0,20379.002,22140.8281,0,0,609,59.505,549.495,59.505,1451,1476.4761,0,1451,2717.0002,3003.1975,0,2717.0002,913,913,0,813,7824.0005,8225.9609,0,7824.0005,8382,8382,0,8382
"2001-07",109701.9985,112174.6263,652.5115,38150.8543,NA,NA,NA,19450,20419.5254,0,0,147,0,147,0,948,1050.5647,0,948,114,114,0,0,10994.999,11225.293,0,10994.999,304,330.0432,0,0,215,215,0,0,1431,1508.6962,0,856,7182.0005,8054.5264,0,6697,69,0,69,0,28919,28919,0,0,20121,20121,0,0,498,61.4885,436.5115,61.4885,1085,1094.4275,0,1085,2287,2571.7207,0,2287,722,722,0,6.3677,6515,7067.3418,0,6515,8699.999,8699.999,0,8699.999
"2001-08",109990.002,96779.1176,17356.4043,29222.3492,NA,NA,NA,18864,21313.6367,0,0,170,0,170,0,1005.0001,1113.2347,0,1005.0001,10,10,0,0,11520,11821.625,0,7235.8975,394,394,0,0,242,242,0,0,1379,1379.0001,0,449,6561.0005,7386.7271,0,2336.563,70,0,70,0,28775,12179.1074,16595.8926,0,20166.002,20166.002,0,0,582,61.4885,520.5115,61.4885,1240,1240,0,1240,2242,2241.9998,2e-04,2241.9998,698.9999,698.9999,0,357,6567.9995,7028.2964,0,4792.4004,9503,9503,0,9503
"2001-09",62158.9996,62239.4107,1260.4396,22278.5046,NA,NA,NA,9846,10829.2754,0,0,116,0,116,0,604,620.1063,0,604,0,0,0,0,6004.9995,6005.0034,0,6004.9995,240,240,0,0,132,132,0,0,750,750,0,133,3538,3688.5996,0,2458,52,0,52,0,14938,14095.0566,842.9446,0,12610,12675.6836,0,0,309,59.505,249.495,59.505,990,990,0,990,1585.0001,1631.1232,0,1585.0001,759.9999,759.9999,0,759.9999,4237,4316.0576,0,4237,5447,5447,0,5447
"2001-10",14061.0003,14941.8195,130.5118,5120.4888,NA,NA,NA,1864,2199.2351,0,0,59,0,59,0,138,163.5695,0,138,0,0,0,0,617.0001,770.1514,0,617.0001,98,110.6901,0,17,52,52,0,0,380,380,0,257,1020.0001,1180.8961,0,1020.0001,35,0,35,0,3839,3839,0,0,2851,2851,0,0,98,61.4885,36.5115,61.4885,260,299.202,0,260,426,425.9998,2e-04,426,477,477,0,477,1055.0001,1207.6523,0,1055.0001,791.9999,923.9346,0,791.9999
"2001-11",175,190.4031,0,89,NA,NA,NA,31,36.3253,0,0,0,0,0,0,1,1.4679,0,1,0,0,0,0,14,17.6728,0,14,5,5,0,5,0,0,0,0,6,6,0,6,8,9.3404,0,8,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,3,3.5946,0,3,10,10,0,10,17,17,0,17,14,16.0864,0,14,11,12.9158,0,11
"2001-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"2002-04",59544.0009,59525.475,309.495,21502.4117,NA,NA,NA,15744,15744.0088,0,0,85,18,67,0,395,395,0,395,21,3,18,0,3187,3187,0,3187,154,170.5131,0,49,116,116,0,0,928.9999,928.9999,0,928.9999,6619,6619,0,3794.9067,38,0,38,0,8754.001,8978.8984,0,0,10168,10217.5498,0,0,246,59.505,186.495,59.505,618,618,0,618,1366,1366,0,1366,640,640,0,640,5600,5600,0,5600,4864,4864,0,4864
"2002-05",90390.9957,90661.1092,535.5116,29959.05,NA,NA,NA,18168.998,18169.0254,0,0,124,58,66,0,1523,1523,0,1302.766,72,19,53,0,6011,6011,0,4957.251,276,294.4202,0,0,166,166,0,0,1559.0001,1559.0001,1e-04,1364,6146.9995,6147,0,2336.563,50,0,50,0,17147.998,17147.998,0,0,16670,17336.7793,0,0,428,61.4885,366.5115,61.4885,1627,1627,0,1627,1758,1878.3976,0,1478.0001,767,767,0,767,8592,8592,0,6760.9814,9304,9304,0,9304
"2002-06",116286.003,119330.8325,971.1706,25526.1198,NA,NA,NA,18253,20258.0039,0,0,182,66,116,0,1418,1484.5259,0,1417.9999,178,43,135,0,8255.001,9064.2139,0,3529.387,467,467.9584,0,0,262,262,0,0,1544.9999,1711.6415,0,770.9999,8800,8800.001,0,0,68,0,68,0,29559.002,29559,9e-04,0,23303,23303,0,0,697,59.505,637.495,59.505,1560,1601.2178,0,1560,2586.0002,2718.0015,0,570,937,937,0,592,8383,9177.4385,0,7207.9028,9833,9818.3252,14.6747,9818.3252
"2002-07",132513.999,91270.9952,42072.4952,21034.7446,NA,NA,NA,24103,13449.3408,10653.6602,0,219,68,151,0,1232,1463.4469,0,1232,177,17,160,0,10603,10308.0889,294.9118,1556.172,428,434.0354,0,28.8412,329,329,0,0,1939.9999,1696.9886,243.0112,922.3275,9601.999,9872.1445,0,2336.563,92,0,92,0,33504,17096.0703,16407.9297,0,25817,16558.8848,9258.1143,0,789,0.193,788.8071,0.193,1265,1364.7557,0,1265,3127,1109,2017.9999,0,1031.0001,248.0975,782.9025,0,8877,7654.8413,1222.1586,4314.6479,9379,9601.1074,0,9379
"2002-08",83979.0015,30759.5035,53378.8036,15330.0331,NA,NA,NA,16578,3971.5708,12606.4287,0,78,51,27,0,847,1006.3073,0,847,13,0,13,0,7716,1260.7668,6455.2334,1260.7668,297,297,0,0,201,21,180,0,1255,1255,0,731,5412.9995,5412.9995,0,328.968,65,0,65,0,18589.002,749,17840,0,16707,3250.5608,13456.4395,0,414,21.791,392.209,21.791,1058,1058,0,1058,1913,940.0001,973,0,652,205.8593,446.1407,1.8593,5417,4492.6479,924.3524,4314.6479,6766,6766,0,6766
"2002-09",55873.0001,27952.509,28004.2535,17802.8328,NA,NA,NA,8432,5162.1201,3269.8794,0,131,32,99,0,521,547.5764,0,521,0,0,0,0,4160,4160.085,0,4159.9985,184,165.8814,18.1186,13.8814,149,11,138,0,924,924,0,702,3701,3498.1487,202.8512,2261.1899,50,0,50,0,16976,579.9999,16396,0,9010,2566.8328,6443.1675,0,346,0,346,0,939.0001,939.0001,0,939.0001,1273,872.7631,400.2368,821.7631,693.0001,52,641,0,3569,3626.1016,0,3568.9998,4815,4815,0,4815
"2002-10",6865,6991.6684,44.6349,2339.4885,NA,NA,NA,992,992,0,0,20,17,3,0,69,82.2848,0,69,0,0,0,0,309,309,0,309,87,87,0,0,27,5,22,0,132,132,0,0,450,520.8953,0,450,18,0,18,0,1867,1867,0,0,1379,1379,0,0,65,63.3651,1.6349,61.4885,103,118.7492,0,103,199,199,0,199,190,190,0,190,532,532,0,532,426,497.374,0,426
"2002-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-03",733,748.6287,2,350,NA,NA,NA,101,101,0,0,0,0,0,0,3,3.4037,0,3,0,0,0,0,31,31,0,31,14,14.4619,0,14,4,4,0,0,46,46.2075,0,46,34,39.1965,0,34,2,0,2,0,92,92,0,0,184,184,0,0,5,5,0,5,18,20.5678,0,18,33,33,0,33,78,78,0,78,37,37,0,37,51,59.7912,0,51
"2003-04",53000.9998,52720.0067,285.234,19411.0098,NA,NA,NA,18030,18030.0098,0,0,60,0,60,0,316,316,0,316,23,0,23,0,2041,2041,0,2041,105,109.2229,0,59.505,95,95,0,0,644,644,0,644,5265,5265,0,5265,51,0,51,0,7154,7154,0,0,7980,7980.0083,0,0,211,59.766,151.234,59.505,443,443,0,443,1252,1252,0,1252,487,487,0,487,4078.9998,4078.9998,0,4078.9998,4765,4765,0,4765
"2003-05",87183.0004,87717.1981,617.493,39557.9774,NA,NA,NA,14571,14571.0166,0,0,103,0,103,0,1765,1765,0,1765,87,7,80,0,6810.0005,6810.0005,0,6810.0005,233,121.0185,111.9815,61.4885,123,123,0,0,1298,1298,0,1298,9094,9094,0,9094,56,0,56,0,14742,15599.8076,0,0,17505,17772.7324,0,0,328,61.4885,266.5115,61.4885,1388,1388,0,1388,1846,1872.134,0,1846,653.9999,653.9999,0,653.9999,8430,8430,0,8430,8150,8150,0,8150
"2003-06",67030.0003,70042.2606,466.495,25055.5054,NA,NA,NA,9402,10058.4238,0,0,96,0,96,0,867,872.663,0,867,119,119,0,0,5185.0005,5212.1265,0,5185.0005,385,385,0,0,124,124,0,0,1043.9999,1137.1765,0,785,5558,6044.7163,0,5558,50,0,50,0,18367,18367,0,0,12752,14536.8281,0,0,380,59.505,320.495,59.505,984.9999,1002.3203,0,984.9999,1661,1835.8492,0,1661,557,557,0,457,4527,4759.6519,0,4527,4971,4971,0,4971
"2003-07",131038.9998,133893.3846,866.5126,40087.3139,NA,NA,NA,22971,24116.0195,0,0,192,0,192,0,1073,1189.0516,0,1073,114,114,0,0,12577,12840.2813,0,12062.9424,338,380.0785,0,34,260,260,0,0,1862.9999,2013.808,0,1081.3879,8571,9620.4961,0,5453.7808,102,0,102,0,36833,36833,0.0011,0,23056,23056,0,0,634,61.4885,572.5115,61.4885,1367,1379.1462,0,1367,2668,2975.6697,0,2668,901.9999,901.9999,0,645,7488,8122.3452,0,5610.7144,10030,10030,0,10030
"2003-08",113811.001,107338.8835,10754.6395,35023.4153,NA,NA,NA,19333,21843.2363,0,0,161,0,161,0,1088,1205.0701,0,1088,10,10,0,0,12625.001,12955.4414,0,8714.793,394,394,0,0,240,240,0,0,1278,1278.0001,0,348,6581,7409.0781,0,5750.6997,55,0,55,0,29288,19202.873,10085.1279,0,21280,21280,0,0,515,61.4885,453.5115,61.4885,1155,1155,0,1155,2307,2307,0,2307,680.0001,680.0001,0,338,7089,7585.6958,0,5528.4341,9732,9732,0,9732
"2003-09",45332.0005,45830.8291,421.4953,15651.505,NA,NA,NA,6803.0005,7482.2505,0,0,100,0,100,0,404,414.7677,0,404,0,0,0,0,3846,3846.0168,0,3846,240,240,0,0,109,109,0,0,617,617,0,0,2558,2652.4055,0,1478,58,0,58,0,11856,11856,3e-04,0,8554,8598.5938,0,0,323,59.505,263.495,59.505,832,832,0,832,1146,1179.2903,0,1146,637,637,0,637,3108,3165.9995,0,3108,4141,4141,0,4141
"2003-10",15039,15854.5057,209.5117,4767.4885,NA,NA,NA,2123,2504.5657,0,0,92,0,92,0,128,151.8906,0,128,0,0,0,0,666,831.0063,0,666,109,121.5839,0,28,62,62,0,0,301,301,0,178,778,900.8501,0,778,47,0,47,0,4757,4757,2e-04,0,2916,2916,0,0,132,61.4885,70.5115,61.4885,200,230.3092,0,200,390,390,0,390,482,482,0,482,956,1094.613,0,956,900,1050.1984,0,900
"2003-11",3,3.6442,0,3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6442,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-03",3634.0001,3916.8964,14,1594,NA,NA,NA,669,789.5679,0,0,0,0,0,0,24,28.2295,0,24,3,2,1,0,161,201.2372,0,161,57,59.1557,0,57,22,22,0,0,123,123.6042,0,123,208,240.8494,0,208,13,0,13,0,414,414,0,0,919,919,0,0,42,43.3302,0,42,48,55.5142,0,48,141,141,0,141,237,237,0,237,224,256.3821,0,224,329,384.0259,0,329
"2004-04",62376.0003,62138.1419,237.8799,23200.1103,NA,NA,NA,18000,18000.0098,0,0,86,0,86,0,406,406,0,406,13,4,9,0,2418.0002,2418.0002,0,2418.0002,145,135.2229,9.7771,59.505,82,82,0,0,833,833,0,833,7812,7812,0,7812,31,0,31,0,9403,9403,0,0,10120,10120.0117,0,0,162,59.8972,102.1028,59.505,590.0001,590.0001,0,590.0001,1822,1822,0,1190.1,621,621,0,0,5179.0005,5179.0005,0,5179.0005,4652.9995,4652.9995,0,4652.9995
"2004-05",92316.9979,93127.1377,615.78,35561.5654,NA,NA,NA,13581,13581.0146,0,0,106,0,106,0,1754.9999,1755,0,1528.9989,89,7,82,0,7165,7165,0,7165,257,204.7316,52.2684,61.4885,126,126,0,0,1333,1333.0001,0,1333.0001,10261,10261.001,0,5683.1055,48,0,48,0,17173,18300.5664,0,0,17684.998,17955.5547,0,0,389,61.4885,327.5115,61.4885,1419,1419,0,1419,1965,1992.7798,0,1965,692,692,0,49.2022,9778,9778.001,0,7800.2817,8495,8495,0,8495
"2004-06",77691.9999,81247.2383,560.495,30893.505,NA,NA,NA,12103,12948.4404,0,0,107,0,107,0,1085,1091.9553,0,1085,119,119,0,0,7270,7308.0342,0,7270,385,385,0,0,172,172,0,0,1021,1112.6475,0,762.0001,5860,6372.814,0,5860,48,0,48,0,17951,17951,0,0,15149,17251.6816,0,0,465,59.505,405.495,59.505,964.0001,980.8379,0,964.0001,1902.9999,2103.45,0,1902.9999,617.9999,617.9999,0,518,5854,6154.8726,0,5854,6618,6618,0,6618
