"Date","07_AGG_IrrigDemand","07_AGG_IrrigSupply","07_AGG_IrrigShortage","07_AGG_IrrigSupDirectFlow","07_AGG_MunDemand","07_AGG_MunSupply","07_AGG_MunShortage","0700502_I_IrrigDemand","0700502_I_IrrigSupply","0700502_I_IrrigShortage","0700502_I_IrrigSupDirectFlow","0700540_I_IrrigDemand","0700540_I_IrrigSupply","0700540_I_IrrigShortage","0700540_I_IrrigSupDirectFlow","0700549_I_IrrigDemand","0700549_I_IrrigSupply","0700549_I_IrrigShortage","0700549_I_IrrigSupDirectFlow","0700569_I_IrrigDemand","0700569_I_IrrigSupply","0700569_I_IrrigShortage","0700569_I_IrrigSupDirectFlow","0700570_I_IrrigDemand","0700570_I_IrrigSupply","0700570_I_IrrigShortage","0700570_I_IrrigSupDirectFlow","0700597_I_IrrigDemand","0700597_I_IrrigSupply","0700597_I_IrrigShortage","0700597_I_IrrigSupDirectFlow","0700601_I_IrrigDemand","0700601_I_IrrigSupply","0700601_I_IrrigShortage","0700601_I_IrrigSupDirectFlow","0700547_I_IrrigDemand","0700547_I_IrrigSupply","0700547_I_IrrigShortage","0700547_I_IrrigSupDirectFlow","0700614_IrrigDemand","0700614_IrrigSupply","0700614_IrrigShortage","0700614_IrrigSupDirectFlow","0700647_IrrigDemand","0700647_IrrigSupply","0700647_IrrigShortage","0700647_IrrigSupDirectFlow","0700652_I_IrrigDemand","0700652_I_IrrigSupply","0700652_I_IrrigShortage","0700652_I_IrrigSupDirectFlow","0700527_D_IrrigDemand","0700527_D_IrrigSupply","0700527_D_IrrigShortage","0700527_D_IrrigSupDirectFlow","0700698_I_IrrigDemand","0700698_I_IrrigSupply","0700698_I_IrrigShortage","0700698_I_IrrigSupDirectFlow","07_ADP001_IrrigDemand","07_ADP001_IrrigSupply","07_ADP001_IrrigShortage","07_ADP001_IrrigSupDirectFlow","0700699_IrrigDemand","0700699_IrrigSupply","0700699_IrrigShortage","0700699_IrrigSupDirectFlow","07_Arvada_I_MunDemand","07_Arvada_I_MunSupply","07_Arvada_I_MunShortage","07_Arvada_O_MunDemand","07_Arvada_O_MunSupply","07_Arvada_O_MunShortage","07_ConMut_I_MunDemand","07_ConMut_I_MunSupply","07_ConMut_I_MunShortage","07_ConMut_O_MunDemand","07_ConMut_O_MunSupply","07_ConMut_O_MunShortage","07_CoorsC_MunDemand","07_CoorsC_MunSupply","07_CoorsC_MunShortage","07_CoorsB_MunDemand","07_CoorsB_MunSupply","07_CoorsB_MunShortage","07_Golden_I_MunDemand","07_Golden_I_MunSupply","07_Golden_I_MunShortage","07_Golden_O_MunDemand","07_Golden_O_MunSupply","07_Golden_O_MunShortage","07_AMP001_I_MunDemand","07_AMP001_I_MunSupply","07_AMP001_I_MunShortage","07_AMP001_O_MunDemand","07_AMP001_O_MunSupply","07_AMP001_O_MunShortage"
"1995-11",66,59.836,8,7,2206.8901,2206.8863,0.0037,8,9.16,0,0,8,5,3,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,2,2.04,0,2,0,0,0,0,2,2.112,0,2,5,3,2,0,3,3.524,0,3,2,1,1,0,798.1801,798.1801,0,0,0,0,156,156,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,558.1801,558.1801,0,0,0,0
"1995-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,156,156,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,558.18,558.18,0,0,0,0
"1996-01",0,0,0,0,2222.7799,2222.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,192,192,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,522.1799,522.1799,0,0,0,0
"1996-02",0,0,0,0,2175.1199,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,192,192,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,522.18,522.18,0,0,0,0
"1996-03",0,0,0,0,2206.7499,2206.7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,192,192,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,522.1799,522.1799,0,0,0,0
"1996-04",3274.9998,2654.2162,622.7838,315,4252.4601,4252.4563,0.0037,292,292,0,0,263,122.5039,140.4961,0,27,11,16,0,1468.9999,1002.7123,466.2877,0,25,25,0,0,10,10,0,0,21,21,0,0,483,483,0,0,14,14,0,14,25,27,0,25,12,12,0,0,76,76,0,76,277,277,0,0,200,200,0,200,81,81,0,0,798.1801,798.1801,0,985.54,985.54,0,192,192,0,163,163,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,522.18,522.18,0,720.9,720.9,0
"1996-05",4184,4184,0,443.0001,5632.0699,5632.0699,0,556,556,0,0,608,608,0,0,43,43,0,0,1545,1545,0,0,43,43,0,0,27,27,0,0,64,64,0,0,488,488,0,0,15,15,0,15,35,35,0,35,75,75,0,0,260,260,0,260,216,216,0,0,133,133,0,133,76,76,0,0,798.18,798.18,0,1642.5699,1642.5699,0,192,192,0,277,277,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,522.1799,522.1799,0,1196.17,1196.17,0
"1996-06",6768,6861.73,0,685.0001,6525.3201,6525.3164,0.0037,945,945,0,0,1345,1345,0,0,160,160,0,0,2080,2166.8979,0,0,50,50,0,0,63,63,0,0,142,142,0,0,737,737,0,0,29,29,0,29,62,62,0,62,125,125,0,0,490,490,0,490,286,286,0,0,104,110.832,0,104,150,150,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,192,192,0,341,341,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,522.18,522.18,0,1525.02,1525.02,0
"1996-07",8530.9999,8535.4999,0,797.0001,6768.5004,6768.5004,0,1306,1306,0,0,1699.9999,1699.9999,0,0,310,310,0,0,2211,2211,0,0,60,60,0,0,55,55,0,0,173,173,0,0,1100,1100,0,0,35,35,0,35,77,77,0,77,150,150,0,0,560,560,0,560,448,448,0,0,125,129.5,0,125,221,221,0,0,798.18,798.18,0,2190.0903,2190.0903,0,192,192,0,361,361,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,522.1799,522.1799,0,1603.2301,1603.2301,0
"1996-08",5494.9999,4616.6696,881.0664,558,6086.6398,6086.6398,0,662,662,0,0,893,893,0,0,282,282,0,0,1397.9999,713.0981,684.9019,0,56,56,0,0,50,50,0,0,130,130,0,0,969,969,0,0,33,33,0,33,53,53,0,53,100,100,0,0,380,380,0,380,273,141.511,131.489,0,92,94.736,0,92,124,59.3245,64.6755,0,798.18,798.18,0,1861.5699,1861.5699,0,192,192,0,314,314,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,522.1799,522.1799,0,1355.6,1355.6,0
"1996-09",2342.0001,2343.1742,4.2937,235,5161.61,5161.6062,0.0038,383,383,0,0,178,178,0,0,85,85,0,0,684.0001,685.6719,0,0,22,22,0,0,33,33,0,0,75,75,0,0,434,434,0,0,13,13,0,13,21,21,0,21,22,22,0,0,164,164,0,164,139,139,0,0,37,40.796,0,37,52,47.7063,4.2937,0,798.1801,798.1801,0,1423.5599,1423.5599,0,192,192,0,232,232,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,522.18,522.18,0,1044.75,1044.75,0
"1996-10",1589,1615.901,59.565,143,3813.7799,3813.7799,1e-04,195,218.4,0,0,167,191.85,0,0,17,10,7,0,730,730,0,0,5,5.3,0,0,5,5.15,0,0,18,19.82,0,0,152,99.435,52.565,0,5,5.6,0,5,25,28,0,25,5,5.63,0,0,50,57.8,0,50,115,121.9,0,0,63,70.004,0,63,37,47.012,0,0,798.18,798.18,0,766.53,766.53,1e-04,192,192,0,125,125,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,522.1799,522.1799,0,562.4799,562.4799,0
"1996-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,192,192,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,522.18,522.18,0,0,0,0
"1996-12",0,0,0,0,2222.7799,2222.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,192,192,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,522.1799,522.1799,0,0,0,0
"1997-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1997-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,534.1801,534.1801,0,0,0,0
"1997-03",0,0,0,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1997-04",329,329.04,0,27,4252.4601,4252.4563,0.0037,28,28,0,0,20,20,0,0,2,2,0,0,177,177,0,0,0,0,0,0,0,0,0,0,2,2,0,0,42,42,0,0,0,0,0,0,2,2.04,0,2,0,0,0,0,8,8,0,8,23,23,0,0,17,17,0,17,8,8,0,0,798.1801,798.1801,0,985.54,985.54,0,180,180,0,153,153,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,534.18,534.18,0,730.9,730.9,0
"1997-05",5481.9999,5481.9999,0,653,5632.07,5632.07,0,839,839,0,0,907.9999,907.9999,0,0,54,54,0,0,1733,1733,0,0,57,57,0,0,36,36,0,0,93,93,0,0,569,569,0,0,20,20,0,20,51,51,0,51,100,100,0,0,390,390,0,390,328,328,0,0,192,192,0,192,112,112,0,0,798.18,798.18,0,1642.5699,1642.5699,0,180,180,0,260,260,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,534.18,534.18,0,1213.17,1213.17,0
"1997-06",5689,5806.4083,0,602.0001,6525.3201,6525.3163,0.0037,845,845,0,0,1164.0001,1164.0001,0,0,120,120,0,0,1661.9999,1773.1962,0,0,50,50,0,0,63,63,0,0,125,125,0,0,544,544,0,0,29,29,0,29,54,54,0,54,125,125,0,0,430,430,0,430,256,256,0,0,89,95.212,0,89,133,133,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,180,180,0,319,319,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,534.18,534.18,0,1547.02,1547.02,0
"1997-07",7100.0001,7104.3722,0,694.0001,6768.5004,6768.5004,0,1141,1141,0,0,1620,1620,0,0,190,190,0,0,1837,1837,0,0,40,40,0,0,45,45,0,0,164,164,0,0,642.0001,642.0001,0,0,29,29,0,29,66,66,0,66,125,125,0,0,490,490,0,490,407,407,0,0,109,113.372,0,109,195,195,0,0,798.18,798.18,0,2190.0903,2190.0903,0,180,180,0,338,338,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,534.18,534.18,0,1626.2301,1626.2301,0
"1997-08",2937,2964.1994,0,321,6086.6399,6086.6399,0,381,381,0,0,464,464,0,0,145,145,0,0,725.0001,750.7994,0,0,33,33,0,0,30,30,0,0,70,70,0,0,495,495,0,0,20,20,0,20,31,31,0,31,50,50,0,0,220,220,0,220,147,147,0,0,50,51.4,0,50,76,76,0,0,798.18,798.18,0,1861.5699,1861.5699,0,180,180,0,293,293,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,534.18,534.18,0,1376.6,1376.6,0
"1997-09",4163.9999,3949.3846,221.1273,399,5161.61,5161.6062,0.0037,644,644,0,0,303,303,0,0,154,154,0,0,1199,1060.8832,138.1167,0,44,44,0,0,67,67,0,0,125,125,0,0,875.9999,875.9999,0,0,27,27,0,27,35,35,0,35,33,33,0,0,273,273,0,273,232,182.74,49.26,0,64,70.512,0,64,88,54.2495,33.7505,0,798.1801,798.1801,0,1423.5599,1423.5599,0,180,180,0,217,217,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,534.18,534.18,0,1059.75,1059.75,0
"1997-10",875,927.3636,0,76,3813.78,3813.78,0,103,115.56,0,0,87,99.85,0,0,8,8.92,0,0,421,421,0,0,3,3.38,0,0,3,3.29,0,0,8,8.92,0,0,87,91.9216,0,0,3,3.56,0,3,13,14.76,0,13,3,3.578,0,0,27,31.012,0,27,58,61.68,0,0,33,36.764,0,33,18,23.168,0,0,798.18,798.18,0,766.53,766.53,0,180,180,0,117,117,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,534.18,534.18,0,570.48,570.48,0
"1997-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,180,180,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1997-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1998-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,185,185,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,529.18,529.18,0,0,0,0
"1998-02",0,0,0,0,2175.1199,2175.1184,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,185,185,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,529.1799,529.1799,0,0,0,0
"1998-03",0,0,0,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,185,185,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,529.18,529.18,0,0,0,0
"1998-04",971,972.264,0,80,4252.4601,4252.4563,0.0037,49,49,0,0,43,43,0,0,10,10,0,0,603,603,0,0,10,10,0,0,4,4,0,0,7,7,0,0,112,112,0,0,4,4,0,4,5,5.6,0,5,5,5,0,0,13,13.228,0,13,37,37,0,0,58,58,0,58,11,11.436,0,0,798.1801,798.1801,0,985.54,985.54,0,185,185,0,157,157,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,529.18,529.18,0,726.9,726.9,0
"1998-05",5135.9999,5135.9999,0,566,5632.07,5632.0702,0,521,521,0,0,917,917,0,0,94,94,0,0,1769.9999,1769.9999,0,0,57,57,0,0,33,33,0,0,122,122,0,0,603.0001,603.0001,0,0,33,33,0,33,53,53,0,53,100,100,0,0,330,330,0,330,257,257,0,0,150,150,0,150,96,96,0,0,798.18,798.18,0,1642.5699,1642.5701,0,185,185,0,267,267,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,529.18,529.18,0,1206.1702,1206.1702,0
"1998-06",6517.0001,6595.1583,0,742.0001,6525.3201,6525.3163,0.0037,717.0001,717.0001,0,0,1370,1370,0,0,191,191,0,0,1963,2041.1582,0,0,50,50,0,0,63,63,0,0,150,150,0,0,664,664,0,0,56,56,0,56,71,71,0,71,167,167,0,0,500,500,0,500,297,297,0,0,115,115,0,115,143,143,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,185,185,0,328,328,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,529.18,529.18,0,1538.02,1538.02,0
"1998-07",4666.0001,4719.2892,0,516,6768.5003,6768.5003,0,468,468,0,0,892,892,0,0,189,189,0,0,1447.0001,1495.2532,0,0,33,33,0,0,50,50,0,0,110,110,0,0,527,527,0,0,43,43,0,43,50,50,0,50,100,100,0,0,356,356,0,356,234,234,0,0,67,72.036,0,67,100,100,0,0,798.18,798.18,0,2190.0903,2190.0903,0,185,185,0,347,347,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,529.18,529.18,0,1617.23,1617.23,0
"1998-08",4912.0001,4900.3169,21.0185,638,6086.6399,6086.64,0,696.0001,696.0001,0,0,609,609,0,0,156,156,0,0,1287,1288.1073,0,0,44,44,0,0,100,100,0,0,167,167,0,0,756,756,0,0,63,63,0,63,54,54,0,54,83,83,0,0,430,430,0,430,276,276,0,0,91,99.228,0,91,100,78.9815,21.0185,0,798.18,798.18,0,1861.5699,1861.5701,0,185,185,0,302,302,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,529.18,529.18,0,1367.6,1367.6,0
"1998-09",4216,3104.5594,1120.8567,476,5161.61,5161.6063,0.0038,677,469.8224,207.1776,0,274,190.8958,83.1042,0,82,82,0,0,1337,625.4357,711.5644,0,56,56,0,0,125,125,0,0,140,140,0,0,663,663,0,0,31,31,0,31,38,38.76,0,38,24,24,0,0,325,325,0,325,258,182.74,75.26,0,82,90.656,0,82,104,60.2495,43.7505,0,798.1801,798.1801,0,1423.5599,1423.5601,0,185,185,0,223,223,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,529.18,529.18,0,1053.75,1053.75,0
"1998-10",1120,1179.2009,5,95,3813.78,3813.78,0,130,145.6,0,0,107,122.85,0,0,13,8,5,0,536,536,0,0,3,3.38,0,0,3,3.29,0,0,12,12.88,0,0,120,127.0589,0,0,3,3.56,0,3,17,18.84,0,17,3,3.578,0,0,33,38.348,0,33,73,77.58,0,0,42,46.336,0,42,25,31.9,0,0,798.18,798.18,0,766.53,766.53,0,185,185,0,120,120,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,529.18,529.18,0,567.48,567.48,0
"1998-11",35,31,4,0,2206.89,2206.8863,0.0037,0,0,0,0,2,1,1,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,185,185,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,529.18,529.18,0,0,0,0
"1998-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,185,185,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,529.18,529.18,0,0,0,0
"1999-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1999-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,534.1801,534.1801,0,0,0,0
"1999-03",0,0,0,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,180,180,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
"1999-04",0,0,0,0,4252.4601,4252.4563,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,985.54,985.54,0,180,180,0,153,153,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,534.18,534.18,0,730.9,730.9,0
"1999-05",3698.0001,3698.0001,0,433.0001,5632.07,5632.07,0,539.0001,539.0001,0,0,653.9999,653.9999,0,0,36,36,0,0,1170,1170,0,0,43,43,0,0,27,27,0,0,64,64,0,0,353,353,0,0,15,15,0,15,35,35,0,35,75,75,0,0,250,250,0,250,228,228,0,0,133,133,0,133,76,76,0,0,798.18,798.18,0,1642.5699,1642.5699,0,180,180,0,260,260,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,534.18,534.18,0,1213.17,1213.17,0
"1999-06",5544.9998,5616.6414,0,514,6525.3201,6525.3163,0.0038,669.9999,669.9999,0,0,1136,1136,0,0,140,140,0,0,1806.9999,1872.9695,0,0,50,50,0,0,50,50,0,0,108,108,0,0,644,644,0,0,24,24,0,24,46,46,0,46,100,100,0,0,360,360,0,360,222,222,0,0,84,89.672,0,84,104,104,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,180,180,0,319,319,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,534.18,534.18,0,1547.02,1547.02,0
"1999-07",8533,8537.468,0,770,6768.5004,6768.5004,0,1218,1218,0,0,1650,1650,0,0,290,290,0,0,2479,2479,0,0,60,60,0,0,55,55,0,0,173,173,0,0,1044,1044,0,0,35,35,0,35,74,74,0,74,150,150,0,0,540,540,0,540,433,433,0,0,121,125.468,0,121,211,211,0,0,798.18,798.18,0,2190.0903,2190.0903,0,180,180,0,338,338,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,534.18,534.18,0,1626.2301,1626.2301,0
"1999-08",3704,3743.6506,0,411,6086.6399,6086.6399,0,529,529,0,0,579,579,0,0,164,164,0,0,951,989.1546,0,0,33,33,0,0,30,30,0,0,90,90,0,0,552,552,0,0,20,20,0,20,39,39,0,39,75,75,0,0,290,290,0,290,190,190,0,0,62,63.496,0,62,100,100,0,0,798.18,798.18,0,1861.5699,1861.5699,0,180,180,0,294,294,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,534.18,534.18,0,1375.6,1375.6,0
"1999-09",2898.0001,2888.5475,15.7505,292,5161.61,5161.6061,0.0039,500,500,0,0,213,213,0,0,108,108,0,0,755,756.9299,0,0,33,33,0,0,50,50,0,0,100,100,0,0,590.0001,590.0001,0,0,20,20,0,20,26,26,0,26,22,22,0,0,200,200,0,200,171,171,0,0,46,50.368,0,46,64,48.2495,15.7505,0,798.1801,798.1801,0,1423.5599,1423.5598,1e-04,180,180,0,217,217,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,534.18,534.18,0,1059.75,1059.75,0
"1999-10",1434,1516.3212,0,123,3813.78,3813.78,0,168,188.36,0,0,135,155.25,0,0,15,16.35,0,0,708,708,0,0,5,5.3,0,0,5,5.15,0,0,15,16.35,0,0,130,137.6472,0,0,5,5.6,0,5,22,24.44,0,22,5,5.63,0,0,43,49.908,0,43,93,98.78,0,0,53,58.924,0,53,32,40.632,0,0,798.18,798.18,0,766.53,766.53,0,180,180,0,117,117,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,534.18,534.18,0,570.48,570.48,0
"1999-11",269,242.436,34,27,2206.89,2206.8863,0.0037,35,39.2,0,0,28,17,11,0,3,2,1,0,118,118,0,0,2,2,0,0,2,1,1,0,3,2,1,0,22,13,9,0,2,2.04,0,2,5,5.6,0,5,2,2.052,0,0,8,9.448,0,8,20,12,8,0,12,13.096,0,12,7,4,3,0,798.1801,798.1801,0,0,0,0,180,180,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,534.18,534.18,0,0,0,0
