"Date","02_AGG_IrrigDemand","02_AGG_IrrigSupply","02_AGG_IrrigShortage","02_AGG_IrrigSupDirectFlow","02_AGG_MunDemand","02_AGG_MunSupply","02_AGG_MunShortage","0203837_I_IrrigDemand","0203837_I_IrrigSupply","0203837_I_IrrigShortage","0203837_I_IrrigSupDirectFlow","0200873_IrrigDemand","0200873_IrrigSupply","0200873_IrrigShortage","0200873_IrrigSupDirectFlow","0200809_IrrigDemand","0200809_IrrigSupply","0200809_IrrigShortage","0200809_IrrigSupDirectFlow","0200810_I_IrrigDemand","0200810_I_IrrigSupply","0200810_I_IrrigShortage","0200810_I_IrrigSupDirectFlow","0200817_I_IrrigDemand","0200817_I_IrrigSupply","0200817_I_IrrigShortage","0200817_I_IrrigSupDirectFlow","0200824_I_IrrigDemand","0200824_I_IrrigSupply","0200824_I_IrrigShortage","0200824_I_IrrigSupDirectFlow","0200808_I_IrrigDemand","0200808_I_IrrigSupply","0200808_I_IrrigShortage","0200808_I_IrrigSupDirectFlow","0200872_IrrigDemand","0200872_IrrigSupply","0200872_IrrigShortage","0200872_IrrigSupDirectFlow","0200805_I_IrrigDemand","0200805_I_IrrigSupply","0200805_I_IrrigShortage","0200805_I_IrrigSupDirectFlow","0200825_I_IrrigDemand","0200825_I_IrrigSupply","0200825_I_IrrigShortage","0200825_I_IrrigSupDirectFlow","0200837_I_IrrigDemand","0200837_I_IrrigSupply","0200837_I_IrrigShortage","0200837_I_IrrigSupDirectFlow","0200826_IrrigDemand","0200826_IrrigSupply","0200826_IrrigShortage","0200826_IrrigSupDirectFlow","0200915_IrrigDemand","0200915_IrrigSupply","0200915_IrrigShortage","0200915_IrrigSupDirectFlow","0200834_I_IrrigDemand","0200834_I_IrrigSupply","0200834_I_IrrigShortage","0200834_I_IrrigSupDirectFlow","0200812_I_IrrigDemand","0200812_I_IrrigSupply","0200812_I_IrrigShortage","0200812_I_IrrigSupDirectFlow","0200821_IrrigDemand","0200821_IrrigSupply","0200821_IrrigShortage","0200821_IrrigSupDirectFlow","0200822_IrrigDemand","0200822_IrrigSupply","0200822_IrrigShortage","0200822_IrrigSupDirectFlow","0203876_I_IrrigDemand","0203876_I_IrrigSupply","0203876_I_IrrigShortage","0203876_I_IrrigSupDirectFlow","0200836_IrrigDemand","0200836_IrrigSupply","0200836_IrrigShortage","0200836_IrrigSupDirectFlow","0200813_I_IrrigDemand","0200813_I_IrrigSupply","0200813_I_IrrigShortage","0200813_I_IrrigSupDirectFlow","0200830_IrrigDemand","0200830_IrrigSupply","0200830_IrrigShortage","0200830_IrrigSupDirectFlow","0200828_I_IrrigDemand","0200828_I_IrrigSupply","0200828_I_IrrigShortage","0200828_I_IrrigSupDirectFlow","02_ADP003_IrrigDemand","02_ADP003_IrrigSupply","02_ADP003_IrrigShortage","02_ADP003_IrrigSupDirectFlow","0200871_IrrigDemand","0200871_IrrigSupply","0200871_IrrigShortage","0200871_IrrigSupDirectFlow","0200874_IrrigDemand","0200874_IrrigSupply","0200874_IrrigShortage","0200874_IrrigSupDirectFlow","02_Nglenn_I_MunDemand","02_Nglenn_I_MunSupply","02_Nglenn_I_MunShortage","02_Nglenn_O_MunDemand","02_Nglenn_O_MunSupply","02_Nglenn_O_MunShortage","02_Thorn_I_MunDemand","02_Thorn_I_MunSupply","02_Thorn_I_MunShortage","02_Thorn_O_MunDemand","02_Thorn_O_MunSupply","02_Thorn_O_MunShortage","02_Westy_I_MunDemand","02_Westy_I_MunSupply","02_Westy_I_MunShortage","02_Westy_O_MunDemand","02_Westy_O_MunSupply","02_Westy_O_MunShortage"
"1992-09",45427.9996,44593.0659,2280.2168,4781.0005,4966.63,4966.63,1e-04,6796,7177.8306,0,0,295,295.3051,0,295,2733,2733.0002,0,2733.0002,934,934,0,0,2934,2934,0,0,1880.9999,2021.1292,0,0,3424,3616.2095,0,0,389,389,0,389,2389.0002,2955.939,0,0,2264,2291.7551,0,0,597,597,0,0,277,277,0,277,1962.9998,2098.9661,0,0,2820,2820,0,0,2273.9998,2274.1082,0,0,827,827,0,1e-04,1194,1193.9999,1e-04,1e-04,3066,3066,0,0,496,496,0,496,2161,2161.0229,0,0,615,614.9999,1e-04,1e-04,2142,2142.0171,0,0,425,425,0,425,2366,85.7833,2280.2166,0,166,166,0,166,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"1992-10",16364.0001,16414.1187,989.6725,1552.0003,3556.5899,3556.5899,1e-04,2507,2665.9905,0,0,150,150.1313,0,150,898,1014.0769,0,898,328,328,0,0,1321,1321,0,0,583,681.6967,0,0,1483,1673.3611,0,0,183,183,0,183,1571,1571.0001,0,0,681,739.1856,0,0,160,179.2,0,0,93,98.78,0,93,928,933.3262,0,0,772,801.3142,0,0,642.0001,789.6608,0,0,203,234.9362,0,1e-04,403,435.4254,0,2e-04,918,959.4029,0,0,87,99.85,0,87,482,531.8802,0,0,159,173.7929,0,1e-04,492,507.8422,0,0,63,73.938,0,63,1179,189.3275,989.6725,0,78,78,0,78,219.15,219.15,0,183.94,183.94,0,910.33,910.3301,0,764.05,764.0499,1e-04,782.0699,782.0699,0,697.05,697.05,0
"1992-11",0,0,0,0,1911.5501,1911.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"1992-12",2277,2277,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1993-01",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1993-02",0,0,0,0,1911.5499,1911.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.07,782.07,0,0,0,0
"1993-03",2859,2808.2429,88,52.0001,1911.55,1911.55,0,110,115.7517,0,0,7,7,0,7,39,43.8657,0,39,22,25.4896,0,0,68,71.1942,0,0,0,0,0,0,100,112.8427,0,0,0,0,0,0,2331,2331,0,0,34,36.8341,0,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22.9931,0,0,8,8.8554,0,1e-04,25,25.8001,0,0,3,3.6161,0,3,0,0,0,0,3,3,0,3,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1993-04",27955.9993,27978.5164,1e-04,2976.4355,4026.6001,4026.6,1e-04,4007.9998,4007.9998,0,0,197,197,0,197,1833.0001,1833.0001,0,1833.0001,718,718,0,0,2174,2174,0,0,1400,1400.0074,0,0,3979.9998,3979.9998,0,0,272,272,0,272,2903.9998,2903.9998,1e-04,0,949,949.0001,0,0,162,162,0,0,77,77,0,77,1820,1820.0001,0,0,1496,1496,0,0,1110,1110,0,0,258,258,0,1e-04,538,538,0,3e-04,984,994.5699,0,0,85,90.75,0,85,725.9999,726.0077,0,0,174,174,0,1e-04,900,900.0056,0,0,68,71.5385,0,68,1035,1037.6377,0,356.4349,88,88,0,88,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.3499,1e-04,782.07,782.07,0,896.21,896.21,0
"1993-05",65654.0012,67715.7281,1202.3268,5249.0005,5436.63,5436.63,0,9392.001,9763.7461,0,0,473,473,0,473,3186,3186,0,3186,1082,1082,0,0,4707,4738.9854,0,0,4131,4131.0254,0,0,4602,4602,0,0,429,439.506,0,429.0001,4843,7372.2285,0,0,3194,3194,0,0,622,622,0,0,175,175,0,175,2747,2900.593,0,0,5293,5293,4e-04,0,3077,3077,0,0,942.9999,942.9999,0,1e-04,2021,2021,0,3e-04,4131,4294.3438,0,0,482,482,0,482,2706,2706.0234,0,0,576,575.9999,1e-04,1e-04,3289.0002,3289.0129,0,0,313,313,0,313,3049,1846.6737,1202.3263,0,191,194.59,0,191,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,0,782.0699,782.0699,0,1493.6801,1493.6801,0
"1993-06",63547.9994,68090.8179,70.2354,5003.4354,6376.6604,6376.6602,2e-04,8722.999,10014.9102,0,0,464,495.8467,0,464,2505,2666.822,0,2505,954.0001,977.3916,0,0,3727,4593.9751,0,0,2824.0002,2959.1675,0,0,3890.0002,4327.291,0,0,415,449.6861,0,415,8672,9790.041,0,0,3075,3075.0002,0,0,600,600,0,0,197,197,0,197,2789,3111.8616,0,0,4502,4502,0,0,2648,2668.3101,0,0,845,845,0,1e-04,1677,1677,0,3e-04,4355,4520.4097,0,0,547,547,0,547,2763,2763.0305,0,0,694,693.9999,1e-04,1e-04,2485.9998,2486.0203,0,0,319,319,0,319,3677,3606.7644,70.2354,356.4349,200,203.29,0,200,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"1993-07",95658.0002,94308.1246,3874.2002,6992.0004,6611.6599,6611.66,0,11907,12685.2891,0,0,505,505.442,0,505,3420,3640.6162,0,3420,1647,1673.774,0,0,7165,7165,1e-04,0,3439,3919.8743,0,0,5547,5992.0171,0,0,533,533,0,533,12346,12657.2734,0,0,4855,5032.9287,0,0,1012.9999,956.6269,56.373,0,338,338,0,338,3103.0002,3103.0002,0,0,8296,8296,0,0,3581,3664.0103,0,0,1405,1405.0001,0,1e-04,2350,2350,0,3e-04,6373,6373,0,0,1100,1100,0,1100,4209.9995,4210.0493,0,0,2207,2207.0002,0,1e-04,5136.0005,5136.0498,0,0,489,489,0,489,4425,607.1729,3817.8271,339,268,268,0,268,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"1993-08",76791,75689.9996,3028.7255,5553.0006,5906.64,5906.64,0,9360,9960.165,0,0,343,343.2971,0,343,2778.0002,2957.2947,0,2778.0002,1281.9999,1323.6486,0,0,6905,6905.0005,0,0,2651,2994.8279,0,0,4213,4629.3818,0,0,428,428,0,428,9601,9601,2e-04,0,4022.9998,4096.6519,0,0,796,796,0,0,269,269,0,269,2128,2128,0,0,5657,5657,0,0,2778.9998,2864.9314,0,0,1261.0001,1261.0002,0,1e-04,1953,1952.9998,2e-04,2e-04,5457,5643.4419,0,0,893,893,0,893,3288.0002,3288.0396,0,0,2015,2015.0002,0,1e-04,4742,4742.0439,0,0,469,469,0,469,3296,267.2751,3028.7251,169,204,204,0,204,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"1993-09",29902.0005,29499.9335,851.6799,2961.0004,4966.63,4966.63,1e-04,3874.9998,4103.9395,0,0,149,149.1523,0,149,1460,1460,0,1460,559,559,0,0,1686,1686,0,0,1075,1154.8876,0,0,1967,2077.6321,0,0,189,189,0,189,3989.0002,3989.0002,0,0,1450.0001,1467.7134,0,0,359,359,0,0,143,143,0,143,1079,1091.2584,0,0,2005.0001,2005.0001,0,0,1236,1236,0,0,521,521,0,1e-04,684,684.0001,0,3e-04,1756.0001,1756.0002,0,0,404,404,0,404,1345,1345.0143,0,0,541,540.9999,1e-04,1e-04,1939.0001,1939.0153,0,0,238,238,0,238,1166,314.3202,851.6798,291,87,87,0,87,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"1993-10",7232.9998,7742.7914,0,1038.3164,3556.5899,3556.59,0,1223.9999,1336.855,0,0,63,63,0,63,392,442.5372,0,392,134,155.9823,0,0,473,473,0,0,232,271.3029,0,0,681,768.6189,0,0,75,75,0,75,872,872.0001,0,0,301,326.9349,0,0,72,80.44,0,0,38,40.48,0,38,409,409,0,0,328,340.2395,0,0,260,319.9218,0,0,81,93.8711,0,1e-04,153,165.3502,0,1e-04,363,379.3297,0,0,40,46,0,40,221,243.5907,0,0,69,75.3319,0,1e-04,228,235.361,0,0,27,31.5448,0,27,462,462.0993,0,368.3161,35,35,0,35,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
"1993-11",2438.9998,2438.9998,0,0,1911.5501,1911.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438.9998,2438.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"1993-12",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1994-01",371,371,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1994-02",1001,1001,0,0,1911.5499,1911.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.07,782.07,0,0,0,0
"1994-03",4220,4132.7735,323,271.6333,1911.55,1911.55,0,649,682.7782,0,0,28,28,0,28,173,195.0801,0,173,84,84,0,0,387,405.9877,0,0,100,116.9754,0,0,455,513.2738,0,0,27,27,0,5.633,824,824,0,0,160,173.8043,0,0,32,35.64,0,0,12,12.52,0,12,323,0,323,0,149,154.742,0,0,102,125.2078,0,0,30,34.5078,0,1e-04,55,59.2559,0,1e-04,141,147.3004,0,0,25,28.75,0,25,99,109.002,0,0,43,46.7842,0,1e-04,138,142.1607,0,0,13,15.0031,0,13,156,156,0,0,15,15,0,15,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1994-04",37562.0001,37595.8485,3e-04,3433.4354,4026.6001,4026.6001,0,6067,6067,0,0,235,235,0,235,2154,2154,0,2154,841.0001,841.0001,0,0,2970,2970,0,0,1884,1884.01,0,0,5090,5090,0,0,291,291,0,291,3847,3847,1e-04,0,1313,1313,0,0,211,211,0,0,88,88,0,88,2420,2419.9998,2e-04,0,2361,2361,0,0,1316,1316,0,0,289,289,0,1e-04,638,638.0001,0,3e-04,1659,1676.712,0,0,121,129.55,0,121,939.0001,939.0099,0,0,221,221,0,1e-04,1232,1232.0076,0,0,86,90.4752,0,86,1187,1190.0839,0,356.4349,102,102,0,102,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"1994-05",88349.0008,91511.4423,1391.3878,7097.3165,5436.63,5436.63,1e-04,12268,12745.0547,0,0,590,590,0,590,3981,3981,0,3981,1371,1371,0,0,6829,6832.9478,0,0,5645,5645.0352,0,0,5783.0005,5783.0005,0,0,525,537.85,0,525,5336,8974.4824,0,0,4715,4715.0005,0,0,839,839,0,0,225,225,0,225,3492,3681.2566,0,0,7893,7893,0,0,3907,3907,0,0,1324,1324.0001,0,1e-04,2685.9998,2685.9998,0,3e-04,5763,5990.5503,0,0,759,759,0,759,3674,3674.0317,0,0,944.0001,944,1e-04,1e-04,5322.0005,5322.0205,0,0,409,409,0,409,3829,2437.6123,1391.3877,368.3161,240,244.6,0,240,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"1994-06",106048.0012,106859.6302,3726.0489,7423.0007,6376.6604,6376.6602,2e-04,15313,16635.0723,0,0,686,724.8277,0,686,3856.0002,4104.9258,0,3856.0002,1538,1575.4103,0,0,7896.0005,9100.7441,0,0,4691,4915.4189,0,0,6058,6738.7866,0,0,620,655.576,0,620,11507,11506.999,0.0018,0,5425,5425.001,0,0,1011.9999,1011.9999,0,0,317,317,0,317,4110,4556.8315,0,0,8149,8149,0,0,4203,4235.3276,0,0,1458,1458.0001,0,1e-04,2760,2760,0,3e-04,8030.0005,8292.2441,0,0,980.0001,980.0001,0,980.0001,4560,4560.0508,0,0,1400,1400.0001,0,1e-04,5181,5181.041,0,0,530,530,0,530,5465,1738.9532,3726.0471,131,303,306.42,0,303,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"1994-07",98719.998,93391.8268,7337.6897,6962.9999,6611.6599,6611.6596,3e-04,12760,13582.8389,0,0,512,512.4512,0,512,3625,3859.0706,0,3624.9998,1738,1766.4449,0,0,7665,7826.6201,0,0,3520,4011.7341,0,0,5798,5170.1694,627.8303,0,564,564,0,564,11346,11346,0,0,4995,5178.0596,0,0,1058,956.5193,101.4806,0,362,362,0,362,3075.9998,623.915,2452.085,0,8395.999,8395.998,0.0018,0,3762,3849.1912,0,0,1483,1483,0,0,2476,2476,0,1e-04,6828.9995,6828.9995,0,0,1100,1100,0,1100,4412,4412.0518,0,0,2367.9998,2367.9998,0,1e-04,5607,5607.0552,0,0,518.9999,518.9999,0,518.9999,4468,311.7084,4156.292,0,281,281,0,281,219.15,219.15,0,525.53,525.53,1e-04,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.5797,2e-04
"1994-08",80008.9982,76515.7688,5355.5629,5825.0003,5906.64,5906.64,0,9540.999,10150.7861,0,0,388,388.3365,0,388,3047,3243.6931,0,3047,1371,1415.868,0,0,6621,6621,1e-04,0,2616.9998,2956.5164,0,0,4368,4671.8315,0,0,493,493,0,493,10300.001,10300.001,2e-04,0,3914,3985.7336,0,0,878,878,0,0,279,279,0,279,2337.9998,650.9149,1687.085,0,6564.9995,6564.9995,1e-04,0,2958,3049.488,0,0,1342.0001,1342.0002,0,1e-04,2052.9998,2053,0,1e-04,5794.9995,5998.9951,0,0,919,919,0,919,3399.9998,3400.0408,0,0,1907,1907.0001,0,1e-04,4477,4477.0415,0,0,469,469,0,469,3739,70.5223,3668.4775,0,230,230,0,230,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"1994-09",49816.0002,48199.4206,2276.7058,5198,4966.63,4966.6302,0,6990,7382.0791,0,0,302,302.3143,0,302,2859.9998,2859.9998,0,2859.9998,1048,1048,0,0,3794,3793.9998,2e-04,0,1969,2115.7222,0,0,3538,3600.8,0,0,391,391,0,391,1774,1774,0,0,2507,2537.675,0,0,590.0001,590.0001,0,0,260,260,0,260,2032.9999,2060.3374,0,0,3540,3540.0002,0,0,2378.9998,2379.1467,0,0,1027,1027,0,1e-04,1343,1343,0,1e-04,3320.0002,3320,2e-04,0,661,661,0,661,2479.0002,2479.0264,0,0,900,900,0,1e-04,3094.0002,3094.0249,0,0,442,442,0,442,2400,123.2947,2276.7053,107,175,175,0,175,219.15,219.15,0,341.6,341.6,0,910.3301,910.3301,0,1418.95,1418.9501,0,782.07,782.07,0,1294.53,1294.53,0
"1994-10",13602.9998,13346.466,1036.6829,1321.0004,3556.5899,3556.5899,1e-04,2286,2433.2781,0,0,128,128.1089,0,128,781.9999,883.0375,0,781.9999,261,303.3089,0,0,1158,1158,0,0,568,664.5003,0,0,1220,1220,0,0,162,162,0,162,872,872.0001,0,0,566,614.4738,0,0,110,123.2,0,0,65,68.9,0,65,731,731,0,0,600,622.6657,0,0,557,685.3209,0,0,147,169.9883,0,1e-04,341,368.1898,0,2e-04,919,960.2743,0,0,58,66.9,0,58,435,479.9998,0,0,107,116.6977,0,1e-04,366,377.5217,0,0,59,68.7832,0,59,1037.9999,1.3171,1036.6829,0,67,67,0,67,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.0499,1e-04,782.0699,782.0699,0,697.05,697.05,0
"1994-11",108,108,0,0,1911.5501,1911.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"1994-12",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1995-01",0,0,0,0,1911.55,1515.3569,396.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,514.137,396.193,0,0,0,782.0699,782.0699,0,0,0,0
"1995-02",0,0,0,0,1911.5499,1167.1092,744.4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,165.8892,744.4408,0,0,0,782.07,782.07,0,0,0,0
"1995-03",0,0,0,0,1911.55,1521.8337,389.7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,520.6138,389.7162,0,0,0,782.0699,782.0699,0,0,0,0
"1995-04",3677.9999,3678.9385,0,472.0003,4026.6001,4026.6001,0,765,765,0,0,28,28,0,28,167,167,0,167,65,65,0,0,351,351,0,0,159,159.0011,0,0,303,303,0,0,32,32,0,32,339,338.9999,0,0,167,167,0,0,36,36.72,0,0,21,21,0,21,188,188.0014,0,0,247,247,0,0,128,128.0618,0,0,54,54,0,1e-04,80,80,0,1e-04,29,29,0,0,23,23,0,23,108,108.0012,0,0,38,38,0,1e-04,149,149.0012,0,0,11,11.1518,0,11,179,179,0,179,11,11,0,11,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"1995-05",17229.9998,17285.6355,0,973.0002,5436.63,5436.63,1e-04,2476,2476,0,0,36,36.2835,0,36,491,491,0,491,152,152,0,0,1382,1382,0,0,971,971.0043,0,0,979.0001,979.0001,0,0,35,35,0,35,5781,5781,0,0,533.9999,533.9999,0,0,125,125,0,0,19,19,0,19,287,319.1624,0,0,853,853,0,0,360,360,0,0,77,77,0,1e-04,197,197,0,1e-04,1052.9999,1075.5686,0,0,68,68,0,68,369,369.0037,0,0,92,92,0,1e-04,560,560.0031,0,0,49,49,0,49,266,266,0,257,18,18.61,0,18,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"1995-06",36195.0004,38931.5258,0,3002.4353,6376.6604,6376.6602,2e-04,6658,7086.4482,0,0,290,293.9527,0,290,1480,1589.2943,0,1480,527,527,0,0,2118,2508.635,0,0,1812,1869.7523,0,0,2492,2671.6021,0,0,271,274.552,0,271,4661.0005,5964.1304,0,0,1648,1648,0,0,235,235,0,0,110,110,0,110,1666.0001,1666.0002,0,0,1921,1921.0002,0,0,1118,1286.504,0,0,362,362,0,1e-04,829,829.0001,0,3e-04,2332,2404.1951,0,0,206,206,0,206,1497.9999,1498.0171,0,0,228,228,0,1e-04,1111,1111.0085,0,0,154,156.9665,0,154,2333,2349.467,0,356.4349,135,135,0,135,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
