"Date","80_AGG_IrrigDemand","80_AGG_IrrigSupply","80_AGG_IrrigShortage","80_AGG_IrrigSupDirectFlow","80_AGG_MunDemand","80_AGG_MunSupply","80_AGG_MunShortage","8000774_D_IrrigDemand","8000774_D_IrrigSupply","8000774_D_IrrigSupply_1","8000774_D_IrrigShortage","8000774_D_IrrigShortage_1","8000774_D_IrrigSupDirectFlow","8000774_D_IrrigSupDirectFlow_1","8000732_D_IrrigDemand","8000732_D_IrrigSupply","8000732_D_IrrigSupply_1","8000732_D_IrrigShortage","8000732_D_IrrigShortage_1","8000732_D_IrrigSupDirectFlow","8000732_D_IrrigSupDirectFlow_1","8000812_IrrigDemand","8000812_IrrigDemand_1","8000812_IrrigSupply","8000812_IrrigSupply_1","8000812_IrrigShortage","8000812_IrrigShortage_1","8000812_IrrigSupDirectFlow","8000812_IrrigSupDirectFlow_1","8000799_D_IrrigDemand","8000799_D_IrrigSupply","8000799_D_IrrigSupply_1","8000799_D_IrrigShortage","8000799_D_IrrigShortage_1","8000799_D_IrrigSupDirectFlow","8000799_D_IrrigSupDirectFlow_1","8000662_D_IrrigDemand","8000662_D_IrrigDemand_1","8000662_D_IrrigSupply","8000662_D_IrrigSupply_1","8000662_D_IrrigShortage","8000662_D_IrrigShortage_1","8000662_D_IrrigSupDirectFlow","8000662_D_IrrigSupDirectFlow_1","8000794_IrrigDemand","8000794_IrrigDemand_1","8000794_IrrigSupply","8000794_IrrigSupply_1","8000794_IrrigShortage","8000794_IrrigShortage_1","8000794_IrrigSupDirectFlow","8000794_IrrigSupDirectFlow_1","8000651_IrrigDemand","8000651_IrrigDemand_1","8000651_IrrigSupply","8000651_IrrigSupply_1","8000651_IrrigShortage","8000651_IrrigShortage_1","8000651_IrrigSupDirectFlow","8000651_IrrigSupDirectFlow_1","8000657_D_IrrigDemand","8000657_D_IrrigDemand_1","8000657_D_IrrigSupply","8000657_D_IrrigSupply_1","8000657_D_IrrigShortage","8000657_D_IrrigShortage_1","8000657_D_IrrigSupDirectFlow","8000657_D_IrrigSupDirectFlow_1","8000673_D_IrrigDemand","8000673_D_IrrigDemand_1","8000673_D_IrrigSupply","8000673_D_IrrigSupply_1","8000673_D_IrrigShortage","8000673_D_IrrigShortage_1","8000673_D_IrrigSupDirectFlow","8000673_D_IrrigSupDirectFlow_1","8000784_IrrigDemand","8000784_IrrigDemand_1","8000784_IrrigSupply","8000784_IrrigSupply_1","8000784_IrrigShortage","8000784_IrrigShortage_1","8000784_IrrigSupDirectFlow","8000784_IrrigSupDirectFlow_1","8000713_IrrigDemand","8000713_IrrigDemand_1","8000713_IrrigSupply","8000713_IrrigSupply_1","8000713_IrrigShortage","8000713_IrrigShortage_1","8000713_IrrigSupDirectFlow","8000713_IrrigSupDirectFlow_1","8000829_D_IrrigDemand","8000829_D_IrrigDemand_1","8000829_D_IrrigSupply","8000829_D_IrrigSupply_1","8000829_D_IrrigShortage","8000829_D_IrrigShortage_1","8000829_D_IrrigSupDirectFlow","8000829_D_IrrigSupDirectFlow_1","8000759_IrrigDemand","8000759_IrrigDemand_1","8000759_IrrigSupply","8000759_IrrigSupply_1","8000759_IrrigShortage","8000759_IrrigShortage_1","8000759_IrrigSupDirectFlow","8000759_IrrigSupDirectFlow_1","8000792_IrrigDemand","8000792_IrrigDemand_1","8000792_IrrigSupply","8000792_IrrigSupply_1","8000792_IrrigShortage","8000792_IrrigShortage_1","8000792_IrrigSupDirectFlow","8000792_IrrigSupDirectFlow_1","8000667_IrrigDemand","8000667_IrrigDemand_1","8000667_IrrigSupply","8000667_IrrigSupply_1","8000667_IrrigShortage","8000667_IrrigShortage_1","8000667_IrrigSupDirectFlow","8000667_IrrigSupDirectFlow_1","8000831_D_IrrigDemand","8000831_D_IrrigDemand_1","8000831_D_IrrigSupply","8000831_D_IrrigSupply_1","8000831_D_IrrigShortage","8000831_D_IrrigShortage_1","8000831_D_IrrigSupDirectFlow","8000831_D_IrrigSupDirectFlow_1","8000650_IrrigDemand","8000650_IrrigDemand_1","8000650_IrrigSupply","8000650_IrrigSupply_1","8000650_IrrigShortage","8000650_IrrigShortage_1","8000650_IrrigSupDirectFlow","8000650_IrrigSupDirectFlow_1","80_ADP001_IrrigDemand","80_ADP001_IrrigDemand_1","80_ADP001_IrrigSupply","80_ADP001_IrrigSupply_1","80_ADP001_IrrigShortage","80_ADP001_IrrigShortage_1","80_ADP001_IrrigSupDirectFlow","80_ADP001_IrrigSupDirectFlow_1","8000760_IrrigDemand","8000760_IrrigDemand_1","8000760_IrrigSupply","8000760_IrrigSupply_1","8000760_IrrigShortage","8000760_IrrigSupDirectFlow","8000760_IrrigSupDirectFlow_1","8000761_IrrigDemand","8000761_IrrigDemand_1","8000761_IrrigSupply","8000761_IrrigSupply_1","8000761_IrrigShortage","8000761_IrrigShortage_1","8000761_IrrigSupDirectFlow","8000761_IrrigSupDirectFlow_1","8000785_IrrigDemand","8000785_IrrigDemand_1","8000785_IrrigSupply","8000785_IrrigSupply_1","8000785_IrrigShortage","8000785_IrrigShortage_1","8000785_IrrigSupDirectFlow","8000785_IrrigSupDirectFlow_1","80_AMP001_I_MunDemand","80_AMP001_I_MunDemand_1","80_AMP001_I_MunSupply","80_AMP001_I_MunSupply_1","80_AMP001_I_MunShortage","80_AMP001_I_MunShortage_1","80_AMP001_O_MunDemand","80_AMP001_O_MunDemand_1","80_AMP001_O_MunSupply","80_AMP001_O_MunSupply_1","80_AMP001_O_MunShortage","80_AMP001_O_MunShortage_1"
"1993-07",4562.0001,4919.6737,309.6704,4906.3297,1130,1130,0,35,35,35,0,0,35,35,142,142,142,0,0,142,142,26,26,26,26,0,0,26,26,30,30,30,0,0,30,30,168,168,168,168,0,0,168,168,45,45,17.8317,17.8317,27.1683,27.1683,17.8317,17.8317,0,6,6,6,0,0,6,6,97,97,97,97,0,0,97,97,86,86,86,86,0,0,86,86,93,93,93,93,0,0,93,93,21,21,21,21,0,0,21,21,104,0,107.336,107.336,0,0,104,104,65,65,65,65,0,0,65,65,73,73,22.7507,22.7507,50.2493,50.2493,22.7507,22.7507,65,65,65,65,0,0,65,65,60,60,60,60,0,0,60,60,10,0,10,10,0,0,10,10,117,117,117,117,0,0,117,117,21,21,21,21,0,21,21,29,29,29,29,0,0,29,29,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"1993-08",1012,1130.792,0,1120,1005.6001,1005.6001,0,7,7.304,7.304,0,0,7,7,0,21,21,0,0,21,21,6,6,6,6,0,0,6,6,5,5.15,5.15,0,0,5,5,27,27,27,27,0,0,27,27,9,9,9,9,0,0,9,9,2,2,2,2,0,0,2,2,18,18,18,18,0,0,18,18,22,22,22.724,22.724,0,0,22,22,19,19,19,19,0,0,19,19,6,6,6,6,0,0,6,6,30,30,31.52,31.52,0,0,30,30,12,12,12,12,0,0,12,12,17,17,17,17,0,0,17,17,10,10,10,10,0,0,10,10,18,18,18,18,0,0,18,18,4,4,4,4,0,0,4,4,34,34,34,34,0,0,34,34,5,5,5,5,0,5,5,6,6,6,6,0,0,6,6,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"1993-09",1070,1143.304,0,1120,891.2226,839.72,0,9,12.664,9.248,0,0,9,9,11,11,11,0,0,11,11,5,5,5.15,5.15,0,0,5,5,5,5.15,5.15,0,0,5,5,33,33,33,33,0,0,33,33,10,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,20,20,20,20,0,0,20,20,25,25,26.05,26.05,0,0,25,25,16,16,16,16,0,0,16,16,4,4,4,4,0,0,4,4,32,32,34.488,34.488,0,0,32,32,13,13,13,13,0,0,13,13,16,16,16,16,0,0,16,16,9,9,9.032,9.032,0,0,9,9,23,23,23,23,0,0,23,23,2,2,2,2,0,0,2,2,33,33,33,33,0,0,33,33,5,5,5,5,0,5,5,7,7,7,7,0,0,7,7,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,134.77,160.5213,134.77,134.77,0,0
"1993-10",80,112,0,36,590.9201,590.9201,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,52,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"1993-11",0,494,0,0,300.64,300.64,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1993-12",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1994-01",0,0,0,0,165.352,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.516,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1994-02",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1994-03",10,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1994-04",252.1936,84,0,84,673.84,673.84,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,3,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,8,8,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"1994-05",3746,3958.3296,133.6704,4018.3296,922.68,922.68,0,30,30,0,0,0,30,30,113,113,113,0,0,113,113,25,25,25,25,0,0,25,25,60,60,60,0,0,60,60,96,96,96,96,0,0,96,96,27,27,17.8317,17.8317,9.1683,9.1683,17.8317,17.8317,6,6,6,6,0,0,6,6,70,70,70,70,0,0,70,70,86,86,86,86,0,0,86,86,100,100,100,100,0,0,100,100,12,12,12,12,0,0,12,12,82,82,82,82,0,0,82,82,41,41,41,41,0,0,41,41,47,47,22.7507,22.7507,24.2493,24.2493,22.7507,22.7507,32,32,32,32,0,0,32,32,60,60,60,60,0,0,60,60,7,7,7,7,0,0,7,7,85,85,85,85,0,0,85,85,27,27,27,27,0,27,27,25,25,25,25,0,0,25,25,7,7,7,7,0,0,7,7,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"1994-06",6237.9999,6384.5416,339.4584,6529.0932,1088.52,1088.52,0,74,74,0,0,0,74,74,170,170,170,0,0,170,170,41,41,41,41,0,0,41,41,73,73,73,0,0,73,73,172,172,172,172,0,0,172,172,50,50,18.1186,18.1186,31.8814,31.8814,17.2564,17.2564,9,9,9,9,0,0,9,9,95,95,95,95,0,0,95,95,188,188,188,188,0,0,188,188,130,130,130,130,0,0,130,130,24,24,24,24,0,0,24,24,118,118,118,118,0,0,118,118,61,61,61,61,0,0,61,61,75,75,22.0168,22.0168,52.9831,52.9831,22.0168,22.0168,75,75,75,75,0,0,75,75,103,103,103,103,0,0,103,103,18,18,18,18,0,0,18,18,159,159,159,159,0,0,159,159,30,30,30,30,0,30,30,34,34,34,34,0,0,34,34,19,19,19,19,0,0,19,19,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"1994-07",5337.2,5660.5216,385.6704,5583.2607,1130,300.64,0,43,43,43,0,0,43,43,167,167,167,0,0,167,167,29,29,0,29,0,0,29,29,36,36,36,0,0,36,36,196,196,196,196,0,0,196,196,53,53,17.8317,17.8317,35.1683,35.1683,17.8317,17.8317,6,6,6,6,0,0,6,6,117,117,117,117,0,0,117,117,100,100,100,100,0,0,100,100,107,107,107,107,0,0,107,107,23,23,23,23,0,0,23,23,0,122,126.048,126.048,0,0,92.2327,92.2327,75,75,75,75,0,0,75,75,84,84,22.7507,22.7507,61.2493,61.2493,22.7507,22.7507,77,77,77,77,0,0,77,77,70,70,70,70,0,0,70,70,0,18.6,13,13,0,0,13,13,134,134,134,134,0,0,134,134,25,25,25,25,0,25,25,31,31,31,31,0,0,31,31,14,14,14,14,0,0,14,14,75.16,75.16,75.16,75.16,0,0,207.34,207.34,0,0,0,0
"1994-08",1406,1602.9707,0,1466.977,1005.6001,1005.6001,0,11,11.192,11.192,0,0,11,11,29,29,29,0,0,29,29,8,8,8,8,0,0,8,8,7,7.01,7.01,0,0,7,7,39,39,39,39,0,0,39,39,13,13,13,13,0,0,13,13,0,2,2,2,0,0,2,2,25,25,25.05,25.05,0,0,25,25,31,31,31.702,31.702,0,0,31,31,23,23,23,23,0,0,23,23,8,8,8,8,0,0,8,8,41,41,42.844,84.7333,0,0,30.7442,30.7442,15,15,15,15,0,0,15,15,22,22,22,22,0,0,22,22,14,14,14,14,0,0,14,14,24,24,24,24,0,0,24,24,2,4,4,4,0,0,4,4,44,44,44,44,0,0,44,44,5,5,5,5,0,5,5,8,8,8,8,0,0,8,8,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"1994-09",1452,1534.3714,3.9326,1516.0674,839.72,839.72,0,11,11.192,11.192,0,0,11,11,16,16,16,0,0,16,16,7,7,7.01,7.01,0,0,7,7,7,7.01,7.01,0,0,7,7,45,45,45,45,0,0,45,45,13,13,13,13,0,0,13,13,2,2,2,2,0,0,2,2,27,27,27,27,0,0,27,27,32,32,33.144,33.144,0,0,32,32,24,24,24,24,0,0,24,24,9,9,9,9,0,0,9,9,41,41,43.844,43.844,0,0,41,41,19,19,19,19,0,0,19,19,23,23,22.0168,22.0168,0.9831,0.9831,22.0168,22.0168,12,12,12.376,12.376,0,0,12,12,30,30,30,30,0,0,30,30,4,4,4,4,0,0,4,4,40,40,40,40,0,0,40,40,5,5,5,5,0,5,5,9,9,9,9,0,0,9,9,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"1994-10",212,478.0107,0,224,590.9201,445.7801,0,2,0,2,0,0,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,5,5,5.27,5.27,0,0,5,5,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3.326,3.326,0,0,3,3,12,12,12.304,137.4333,0,0,12,12,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,7,7,7.388,7.388,0,0,7,7,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,5,5,5.21,5.21,0,0,5,5,0,0,0,0,0,0,0,0,8,8,8.44,8.44,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,0,72.57,0,0
"1994-11",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1994-12",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1995-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1995-02",0,0,0,0,286.0929,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8865,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1995-03",0,0,0,0,300.64,715.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,207.34,0,0
"1995-04",12,12,0,12,673.84,673.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"1995-05",830,988,0,920,922.68,922.68,0,7,7,7,0,0,7,7,13,13,13,0,0,13,13,3,3,0,3,0,0,3,3,7,7,7,0,0,7,7,26,26,26,26,0,0,26,26,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,0,13,13,13,13,0,0,13,13,20,20,20,51,0,0,20,20,17,17,17,17,0,0,17,17,3,3,3,3,0,0,3,3,29,29,29,35,0,0,29,29,8,8,8,8,0,0,8,8,6,6,6,6,0,0,6,6,6,6,6,6,0,0,6,6,18,0,18,18,0,0,18,18,0,0,0,0,0,0,0,0,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,8,8,8,8,0,0,8,8,2,2,2,2,0,0,2,2,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"1995-06",4738,4963.0329,169.4188,4973.0932,1088.52,694.58,0,45,45,45,0,0,45,45,122,122,122,0,0,122,122,27,27,27,27,0,0,27,27,38,38,38,0,0,38,38,130,130,130,130,0,0,130,130,30,30,17.4604,17.4604,12.5396,12.5396,17.2564,17.2564,6,6,6,6,0,0,6,6,61,61,61,61,0,0,61,61,121,121,121,113.2258,0,0,121,121,100,100,100,100,0,0,100,100,17,17,17,17,0,0,17,17,128,128,128,128,0,0,128,128,53,53,53,53,0,0,53,53,53,53,23.1849,23.1849,29.8152,29.8152,22.0168,22.0168,42,42,42,42,0,0,42,42,78,78,78,78,0,0,78,78,13,13,13,13,0,0,13,13,142,142,142,142,0,0,142,142,31,31,31,31,0,31,31,38,38,38,38,0,0,38,38,12,12,12,12,0,0,12,12,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,0,0,0
"1995-07",5526.0001,5614.3297,305.6704,5674.3297,1130,1130,0,46,46,46,0,0,46,46,150,150,150,0,0,150,150,30,30,30,0,0,0,30,30,31,31,31,0,0,31,31,161,161,161,161,0,0,161,161,39,39,17.8317,17.8317,21.1683,21.1683,17.8317,17.8317,8,8,8,8,0,0,8,8,84,84,84,84,0,0,84,84,108,108,108,108,0,0,108,108,130,130,130,130,0,0,130,130,22,22,22,22,0,0,22,22,118,118,118,118,0,0,118,118,86,86,86,86,0,0,86,86,78,78,22.7507,22.7507,55.2493,55.2493,22.7507,22.7507,75,75,75,75,0,0,75,75,63,63,63,63,0,0,63,63,16,16,16,16,0,0,16,16,169,169,169,169,0,0,169,169,31,31,31,31,0,31,31,39,39,39,39,0,0,39,39,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"1995-08",2166,2300.203,32.997,2299.003,1005.6001,1005.6001,0,12,12,12,0,0,12,12,62,62,62,0,0,62,62,7,7,7.01,7.01,0,0,7,7,9,9,9,0,0,9,9,58,58,58,58,0,0,58,58,17,17,17,17,0,0,17,17,3,3,3,3,0,0,3,3,35,35,35,35,0,0,35,35,39,39,39,39,0,0,39,39,42,42,42,42,0,0,42,42,10,10,10,10,0,0,10,10,61,61,61,61,0,0,61,61,33,33,33,33,0,0,33,33,31,31,22.7507,22.7507,8.2493,8.2493,22.7507,22.7507,15,15,15,15,0,0,15,15,34,34,34,34,0,0,34,34,5,5,5,5,0,0,5,5,80,80,80,80,0,0,80,80,14,14,14,14,0,14,14,13,13,13,13,0,0,13,13,3,3,3.29,3.29,0,0,3,3,75.16,75.16,75.16,75.16,0,0,176.24,176.24,176.24,176.24,0,0
"1995-09",1098,1199.024,0,1184,705.5057,839.72,0,7,7.304,7.304,0,0,7,7,11,11,11,0,0,11,11,5,5,5.15,5.15,0,0,5,5,5,5.15,5.15,0,0,5,5,30,30,30,30,0,0,30,30,10,10,10,10,0,0,10,10,2,2,2,2,0,0,2,2,17,17,17.514,17.514,0,0,17,17,25,25,25.05,25.05,0,0,25,25,21,21,21,21,0,0,21,21,8,8,8,8,0,0,8,8,31,31,33.004,33.004,0,0,31,31,19,19,19,19,0,0,19,19,17,17,17,17,0,0,17,17,8,8,8.584,8.584,0,0,8,8,20,0,20,20,0,0,20,20,4,4,4,4,0,0,4,4,35,35,35,35,0,0,35,35,8,8,8,8,0,8,8,11,11,11,11,0,0,11,11,2,2,2,2,0,0,2,2,75.16,8.0529,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
