"Date","40_AGG_IrrigDemand","40_AGG_IrrigSupply","40_AGG_IrrigShortage","40_AGG_IrrigSupDirectFlow","40_AGG_MunDemand","40_AGG_MunSupply","40_AGG_MunShortage","4000820_D_IrrigDemand","4000820_D_IrrigSupply","4000820_D_IrrigShortage","4000820_D_IrrigSupDirectFlow","4000751_I_IrrigDemand","4000751_I_IrrigSupply","4000751_I_IrrigShortage","4000751_I_IrrigSupDirectFlow","4000701_D_IrrigDemand","4000701_D_IrrigSupply","4000701_D_IrrigShortage","4000701_D_IrrigSupDirectFlow","4000703_D_IrrigDemand","4000703_D_IrrigSupply","4000703_D_IrrigShortage","4000703_D_IrrigSupDirectFlow","40_ADG019_IrrigDemand","40_ADG020_IrrigDemand","40_ADG021_IrrigDemand","40_ADG022_IrrigDemand","40_ADG023_IrrigDemand","40_ADG024_IrrigDemand","40_ADG025_IrrigDemand","40_ADG026_IrrigDemand","40_ADG027_IrrigDemand","40_ADG028_IrrigDemand","40_ADG029_IrrigDemand","40_ADG030_IrrigDemand","40_ADG039_IrrigDemand","40_ADG019_IrrigSupply","40_ADG020_IrrigSupply","40_ADG021_IrrigSupply","40_ADG022_IrrigSupply","40_ADG023_IrrigSupply","40_ADG024_IrrigSupply","40_ADG025_IrrigSupply","40_ADG026_IrrigSupply","40_ADG027_IrrigSupply","40_ADG028_IrrigSupply","40_ADG029_IrrigSupply","40_ADG030_IrrigSupply","40_ADG039_IrrigSupply","40_ADG019_IrrigShortage","40_ADG020_IrrigShortage","40_ADG021_IrrigShortage","40_ADG022_IrrigShortage","40_ADG023_IrrigShortage","40_ADG024_IrrigShortage","40_ADG025_IrrigShortage","40_ADG026_IrrigShortage","40_ADG027_IrrigShortage","40_ADG028_IrrigShortage","40_ADG029_IrrigShortage","40_ADG030_IrrigShortage","40_ADG039_IrrigShortage","40_ADG019_IrrigSupDirectFlow","40_ADG020_IrrigSupDirectFlow","40_ADG021_IrrigSupDirectFlow","40_ADG022_IrrigSupDirectFlow","40_ADG023_IrrigSupDirectFlow","40_ADG024_IrrigSupDirectFlow","40_ADG025_IrrigSupDirectFlow","40_ADG026_IrrigSupDirectFlow","40_ADG027_IrrigSupDirectFlow","40_ADG028_IrrigSupDirectFlow","40_ADG029_IrrigSupDirectFlow","40_ADG030_IrrigSupDirectFlow","40_ADG039_IrrigSupDirectFlow","4000549_I_IrrigDemand","4000549_I_IrrigSupply","4000549_I_IrrigShortage","4000549_I_IrrigSupDirectFlow","4000891_D_IrrigDemand","4000891_D_IrrigSupply","4000891_D_IrrigShortage","4000891_D_IrrigSupDirectFlow","4000944_D_IrrigDemand","4000944_D_IrrigSupply","4000944_D_IrrigShortage","4000944_D_IrrigSupDirectFlow","4001166_D_IrrigDemand","4001166_D_IrrigSupply","4001166_D_IrrigShortage","4001166_D_IrrigSupDirectFlow","4001437_D_IrrigDemand","4001437_D_IrrigSupply","4001437_D_IrrigShortage","4001437_D_IrrigSupDirectFlow","4000753_D_IrrigDemand","4000753_D_IrrigSupply","4000753_D_IrrigShortage","4000753_D_IrrigSupDirectFlow"
"1996-09",22174.0005,14494.7203,7686.3014,13294.1451,NA,NA,NA,810,810,0,396.9655,542,542,0,0,915,297.525,617.475,297.525,63,0,63,0,0,1014,377,776,242,700,568,1815,898,1784,502,1922.0002,1219,7,176.3433,283.8389,596.2675,242,700,0,1815.0001,585.4454,1784,319.2788,1922.0002,1219.0211,0,837.6567,93.1611,179.7325,0,0,568,0,312.5546,0,182.7212,0,0,0,176.3433,283.8389,416.535,242,700,0,1815.0001,585.4454,1784,260.4916,1922.0002,1219,2946.0002,0,2946.0002,0,2992,2992,0,2992,1828,0,1828,0,58,0,58,0,80,80,0,80,123,123,0,123
"1996-10",13515.0002,11528.4908,2003.5236,10770.7276,NA,NA,NA,758,637.8265,120.1734,293.0775,396,396,0,0,837,310.7586,526.2414,310.7586,24,0,24,0,0,611.9999,321,468,146,416,328,1011,663,1319.0001,288,1128,643,0.89,467.1154,321,468,146,416,330.7732,1011,663,1319.0001,288,1128,643.0067,0,144.8846,0,0,0,0,0,0,0,0,0,0,0,0,467.1154,321,468,146,416,328,1011,663,1319.0001,288,1128,643,1168.0001,0,1168.0001,0,2172,2172,0,2172,653.9999,667.3442,0,653.9999,22,1.776,20.224,1.776,6,6,0,6,135,135,0,135
"1996-11",1163,749.1874,413.8126,749.1874,NA,NA,NA,0,0,0,0,0,0,0,0,671,275.1874,395.8126,275.1874,18,0,18,0,0,0,0,0,0,0,0,93,0,195,0,83,0,0,0,0,0,0,0,0,93,0,195,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,195,0,83,0,0,0,0,0,0,0,0,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
"1996-12",1073,691.9018,381.0982,674.5971,NA,NA,NA,0,0,0,0,0,0,0,0,482,118.9018,363.0982,118.9018,18,0,18,0,0,0,0,0,0,0,0,95,54,215,0,86,0,0,0,0,0,0,0,0,95,54,215,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,54,215,0,86,0,0,0,0,0,0,0,0,0,123,123,0,105.6953,0,0,0,0,0,0,0,0,0,0,0,0
"1997-01",1147,672.6578,474.3422,671.6578,NA,NA,NA,0,0,0,0,0,0,0,0,568,111.6578,456.3422,111.6578,18,0,18,0,0,0,0,0,0,0,0,45,91,216,0,86,0,0,0,0,0,0,0,0,45,91,216,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,91,216,0,86,0,0,0,0,0,0,0,0,0,123,123,0,122,0,0,0,0,0,0,0,0,0,0,0,0
"1997-02",1034,566,468,566,NA,NA,NA,0,0,0,0,0,0,0,0,564,113,451,113,17,0,17,0,0,0,0,0,0,0,0,36,16,198,0,92,0,0,0,0,0,0,0,0,36,16,198,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,198,0,92,0,0,0,0,0,0,0,0,0,111,111,0,111,0,0,0,0,0,0,0,0,0,0,0,0
"1997-03",1603,1336,267,1057,NA,NA,NA,8,8,0,8,279,279,0,0,682,441,241,441,26,0,26,0,0,0,0,0,0,0,1,44,42,276,2,102,0,0,0,0,0,0,0,1,44,42,276,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,42,276,2,102,0,0,0,0,0,0,0,0,0,141,141,0,141,0,0,0,0,0,0,0,0,0,0,0,0
"1997-04",9010,9010.0036,0,7555,NA,NA,NA,275,275,0,275,753,753,0,0,892,892,0,892,30,30,0,30,0,0,0,16,0,40,19,435,171,1620,253,1161,487,0,0,0,16,0,40,19,435,171,1620,253,1161,487.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,40,19,435,171,1620,253,1161,487,702,702.0001,0,0,1200,1200,0,1200,826,826,0,826,12,12,0,12,17,17,0,17,101,101,0,101
"1997-05",38373.0009,38183.1113,189.9137,30241.1583,NA,NA,NA,1699.9999,1699.9996,2e-04,1699.9996,958,958,0,0,1203.9999,1204,0,1204,269,269,0,269,124,1598.0001,903,1223.9999,382,1090.0001,888,2084,1390,4764.0005,1196,3158,1311,124,1408.0867,902.9999,1223.9999,382,1090.0001,888,2084,1390,4764.0005,1196,3158,1311.0236,0,189.9134,1e-04,0,0,0,0,0,0,0,0,0,0,124,1408.0867,902.9999,1223.9999,382,1090.0001,888,2084,1390,4764.0005,1196,3158,1311,4578.0005,4578.0005,0,0,4274,4274,0,4274,4590,4590.0005,0,2184.0715,56,56,0,56,200,200,0,200,432,432,0,432
"1997-06",45412.0002,43846.5963,1565.45,33008.7055,NA,NA,NA,1732,1731.9999,1e-04,1731.9999,990,990,0,0,1509,1246.7708,262.2292,1246.7708,424,424,0,424,155,2426,1199,1856,578,1660.0001,1360.0001,2910,1376,4354,1214,3095,1892,155,1362.6646,1199,1856,577.9999,1660.0001,1120.1154,2910.0002,1376,4354,1214,3095,1892.0454,0,1063.3356,0,0,1e-04,0,239.8848,0,0,0,0,0,0,155,1362.6646,1199,1856,577.9999,1660.0001,1099.6523,2910.0002,1376,4354,1214,3095,1892,6040,6040,0,0,3773,3773,0,3773,5901,5901,2e-04,2113.6177,131,131,0,131,234,234,0,234,603,603,0,603
"1997-07",44274.9988,40254.8,4020.2603,26093.4749,NA,NA,NA,2321,2321,1e-04,782.1903,1240,1061.1801,178.82,0,992,568.7687,423.2314,568.7687,134,117.4441,16.5559,100.8882,34,2412.0002,761,1844,576,1666,1368,3173.9998,1724,3655.9998,1236,3034,1919,34,428.8592,760.9999,1844,287.1513,1666,1015.1588,3173.9998,1075.076,3655.9995,1236,3034,1919.0615,0,1983.1409,1e-04,0,288.8487,0,352.8411,0,648.9239,2e-04,0,0,0,34,428.8592,760.9999,1844,287.1513,1666,1013.3304,3173.9998,602.686,3655.9995,1236,3034,1919,6668,6668,0,0,4523.9995,4523.9995,0,4523.9995,4383.9995,4383.9995,1e-04,0,168,40.102,127.898,21.602,160,160,0,160,280,280,0,280
"1997-08",35092.9993,28800.6068,6292.442,20743.871,NA,NA,NA,1500,1500,0,628.4124,1036,959.18,76.82,0,1110.0001,491.0593,618.9407,491.0593,112,35.393,76.607,0,20,1352,461,1034,322,1246.9999,780,2765,1390,3237,717.9999,2715,1629.0001,20,281.8588,376.3331,1034,287.1513,1246.9999,3.5334,2765,910.073,3237,717.9999,2715,1629.049,0,1070.1412,84.6669,0,34.8487,0,776.4666,0,479.9271,0,0,0,0,20,281.8588,376.3331,1034,287.1513,1246.9999,3.5334,2765,910.073,3237,717.9999,2715,1629.0001,5591.9995,2858.5349,2733.4651,0,4065.9998,4065.9998,0,4065.9998,3580,3331.9915,248.0086,0,100,7.45,92.55,7.45,117,117,0,117,210,210,0,210
"1997-09",23171.0001,17355.7747,5822.2415,14971.3376,NA,NA,NA,1001.9999,1001.9999,1e-04,562.4388,790,790,0,0,983,463.045,519.955,463.045,210,0,210,0,0,916,741,700,218,780,627.0001,2130,706.0001,2081,458,1831,1342,7,51.0565,283.8389,700,218,780.0001,409.6539,2130,706.0001,2081,458,1831,1342.016,0,864.9435,457.1611,0,0,0,217.3461,0,0,0,0,0,0,0,51.0565,283.8389,700,218,780.0001,407.7462,2130,706.0001,2081,458,1831,1342,2886,0,2886,0,2769,2769,0,2769,1766,1145.9523,620.0478,0,52,5.212,46.788,5.212,60,60,0,60,123,123,0,123
"1997-10",14674,12872.9876,1801.9083,11965.7227,NA,NA,NA,648.0001,648,0,628.4124,788,788,0,0,1027,436.4824,590.5176,436.4824,26,0,26,0,0,632.0001,205,482,150,426,412,1321,536,1245,298,1283,736,0.89,632.0001,205,482,150,426,412,1321,536,1245,298,1283,736.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.0001,205,482,150,426,412,1321,536,1245,298,1283,736,1266,98.7814,1167.2186,0,2400,2400,0,2400,727.9999,727.9999,0,727.9999,22,3.828,18.172,3.828,11,11,0,11,32,32,0,32
"1997-11",2204,1834.8935,369.1065,1834.8935,NA,NA,NA,0,0,0,0,0,0,0,0,624.9999,285.8935,339.1065,285.8935,30,0,30,0,0,0,0,0,0,0,0,60,141,286,0,567,0,0,0,0,0,0,0,0,60,141,286,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,141,286,0,567,0,0,0,0,0,0,0,0,0,495,495,0,495,0,0,0,0,0,0,0,0,0,0,0,0
"1997-12",1297,845.8066,451.1934,679.502,NA,NA,NA,0,0,0,0,0,0,0,0,565,124.8066,440.1934,124.8066,11,0,11,0,0,0,0,0,0,0,0,40,111,208,0,55,0,0,0,0,0,0,0,0,40,111,208,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,111,208,0,55,0,0,0,0,0,0,0,0,0,307,307,0,140.6953,0,0,0,0,0,0,0,0,0,0,0,0
"1998-01",978,706.5948,271.4052,578.5948,NA,NA,NA,0,0,0,0,0,0,0,0,383,111.5948,271.4052,111.5948,0,0,0,0,0,0,0,0,0,0,0,31,67,161,0,46,0,0,0,0,0,0,0,0,31,67,161,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,161,0,46,0,0,0,0,0,0,0,0,0,290,290,0,162,0,0,0,0,0,0,0,0,0,0,0,0
"1998-02",969,654.1577,314.8423,551.1577,NA,NA,NA,0,0,0,0,0,0,0,0,434,119.1577,314.8423,119.1577,0,0,0,0,0,0,0,0,0,0,0,79,56,138,0,40,0,0,0,0,0,0,0,0,79,56,138,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,56,138,0,40,0,0,0,0,0,0,0,0,0,222,222,0,119,0,0,0,0,0,0,0,0,0,0,0,0
"1998-03",1073,846.2522,226.7478,846.2522,NA,NA,NA,0,0,0,0,0,0,0,0,485,258.2522,226.7478,258.2522,0,0,0,0,0,0,0,0,0,0,1,92,61,139,0,48,1,0,0,0,0,0,0,1,92,61,139,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,61,139,0,48,1,0,0,0,0,0,0,0,0,246,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0
"1998-04",8314,8225.9679,88.038,5164.2554,NA,NA,NA,1770,1770.0001,0,328.2934,472,472,0,0,729,660.962,68.038,660.962,29,29,0,29,0,0,0,0,0,40,34,422,284,709,58,602,328,0,0,0,0,0,40,34,422,284,709,58,602,328.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,422,284,709,58,602,328,1148,1148,0,0,910,910,0,910,642,642,0,642,20,0,20,0,76,76,0,76,41,41,0,41
"1998-05",43474.9998,42450.306,1024.7226,29763.3315,NA,NA,NA,2270,2270,0,1453.9824,1158,1158,0,0,1365,800.1912,564.8088,800.1912,195,195,0,195,142,1868.0001,899,1430,446,1274,1037.9999,2088.9998,1693,4238,1440,3379,1765,142,1408.0867,898.9999,1430,446,1274,1037.9998,2088.9998,1693,4238,1440,3379.0002,1765.0284,0,459.9135,1e-04,0,0,0,1e-04,0,0,0,0,0,0,142,1408.0867,898.9999,1430,446,1274,1037.9998,2088.9998,1693,4238,1440,3379.0002,1765,7797,7797,0,0,3115,3115,0,3115,5100,5100,2e-04,2184.0715,68,68,0,68,250,250,0,250,456,456,0,456
"1998-06",51249.9999,48397.127,2852.9185,34748.0438,NA,NA,NA,1999,1998.9998,2e-04,1529.8562,992,992,0,0,1058,586.1243,471.8757,586.1243,235,235,0,235,286,2538,1320,1962,886.0001,1732,1418,3090,2069,5140,1442,3683.9998,1878.0001,238.02,1243.6545,1320,1962,886.0001,1732,1169.547,3090.0002,1393.0121,5140,1442,3684,1878.045,47.98,1294.3456,0,0,0,0,248.4529,0,675.988,0,0,0,0,238.02,1243.6545,1320,1962,886.0001,1732,1099.6523,3090.0002,1393.0121,5140,1442,3684,1878.0001,8600,8600,0,0,3767,3767,0,3767,6059,6059,1e-04,2541,131,16.724,114.276,16.724,327,327,0,327,637,637,0,637
"1998-07",42326.9996,38058.1589,4268.8972,26197.1388,NA,NA,NA,2200,2199.9998,1e-04,877.3042,1124,1003.18,120.82,0,976,559.2946,416.7054,559.2946,120,51.9489,68.0511,0,30,2050,929,1827.9999,495,1420.0001,1168.0001,3287,1554,4221,1060,3387,1746,30,1285.1096,778.1105,1827.9999,429.9962,1420.0001,610.5808,3287.0002,1087.005,4221,1060,3387.0002,1746.0559,0,764.8904,150.8894,0,65.0038,0,557.4192,0,466.9949,0,0,0,0,30,1285.1096,778.1105,1827.9999,371.9924,1420.0001,610.5808,3287.0002,620.0101,4221,1060,3387.0002,1746,6009.9995,4453.1411,1556.8589,0,3648,3648,0,3648,4505,4505,0,0,106,4.736,101.264,4.736,140,140,0,140,323,323,0,323
"1998-08",39756.0003,28096.0053,11660.0535,21638.7349,NA,NA,NA,2128.9998,2128.9998,1e-04,628.4124,1238,1050.5647,187.4354,0,1012.9999,549.4001,463.5998,549.4001,134,0,134,0,24,1603.9999,644,1228,382,1155,926,2853,1664.0001,2995,852,3241,1943.9999,24,235.3738,354.6501,1228.0001,334.5757,1155,135.1836,2853.0002,862.3088,2994.9998,852,3241,1944.0582,0,1368.6262,289.3499,0,47.4244,0,790.8164,0,801.6913,2e-04,0,0,0,24,235.3738,293.3001,1228.0001,287.1513,1155,135.1836,2853,856.9135,2994.9998,852,3241,1943.9999,6702.0005,450.4928,6251.5073,0,3979.0002,3979.0002,0,3979.0002,4547,3338.1414,1208.8585,0,120,3.256,116.744,0,133,133,0,133,249,249,0,249
"1998-09",30653.0005,20125.2137,10535.7017,16587.4891,NA,NA,NA,1481,1481,1e-04,552.9484,838,838,0,0,1136,306.7625,829.2375,297.525,96,0,96,0,0,1358,503.0001,1040,324,936,766,2284,1116,2356,684,2859,1704,7.89,140.3691,317.9194,728.2676,300.9442,936,0,2284,594.2463,2356,404.5691,2859,1704.0248,0,1217.6309,185.0806,311.7325,23.0558,0,766,0,521.7537,0,279.4309,0,0,0,140.3691,283.8389,416.535,277.8884,936,0,2284,594.2463,2356,133.1381,2859,1704,4564.0005,0,4564.0005,0,3464,3464,0,3464,2774,1114.2208,1659.7792,0,82,0,82,0,100,100,0,100,188,188,0,188
"1998-10",13439,11223.8251,2215.1794,10278.5327,NA,NA,NA,906,906.0001,0,378.1922,416,416,0,0,845.9999,266.3066,579.6934,266.3066,18,0,18,0,0,514,433,392,122,503,294,1241.0001,393,1233,242,1195,543,0,34.9857,293.3001,392,53.4522,503,294,1241.0001,393,1233,242,1195,543.0043,0,479.0143,139.6999,0,68.5478,0,0,0,0,0,0,0,0,0,34.9857,293.3001,392,51.9721,503,294,1241.0001,393,1233,242,1195,543,916,0,916,0,2646,2646,0,2646,532,532,0,532,16,1.776,14.224,1.776,6,6,0,6,32,32,0,32
"1998-11",1349,1075.1236,273.8766,1069.1234,NA,NA,NA,13,13,0,13,6,6,0,0,515,271.1234,243.8766,271.1234,30,0,30,0,0,0,0,0,0,0,0,42,83,247,0,80,14,0,0,0,0,0,0,0,42,83,247,0,80,14.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,83,247,0,80,14,0,0,0,0,200,200,0,200,119,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0
"1998-12",913,787.1678,125.8322,664.1678,NA,NA,NA,0,0,0,0,0,0,0,0,401,290.1678,110.8322,290.1678,15,0,15,0,0,0,0,0,0,0,0,0,0,297,0,77,0,0,0,0,0,0,0,0,0,0,297,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,77,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-01",804,528.6248,275.3753,485.6248,NA,NA,NA,0,0,0,0,0,0,0,0,389,113.6248,275.3753,113.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,48,0,0,0,0,0,0,0,0,0,0,244,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,48,0,0,0,0,0,0,0,0,0,123,123,0,80,0,0,0,0,0,0,0,0,0,0,0,0
"1999-02",800,471.91,328.09,360.91,NA,NA,NA,0,0,0,0,0,0,0,0,440,111.91,328.09,111.91,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,35,0,0,0,0,0,0,0,0,0,0,214,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,35,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-03",1745,1567,178,1261.4359,NA,NA,NA,0,0,0,0,184,184,0,0,492,314,178,314,0,0,0,0,0,0,0,0,0,0,1,0,45,403,48,182,38,0,0,0,0,0,0,1,0,45,403,48,182,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,403,48,182,38,0,0,0,0,0,0,0,0,334,334,0,212.436,0,0,0,0,0,0,0,0,18,18,0,18
"1999-04",26395.0002,18677.3433,7717.6572,15992.0585,NA,NA,NA,1379,1379,0,621.7154,688,688,0,0,701,297.525,403.475,297.525,13,0,13,0,33,4000.0002,2100,3050,1900,1040,175,142,825,3633,514,1128.0001,377,33,825.5849,1398.6083,3050,277.8884,1040,174.9447,142,825,1940.1805,514,1128.0001,377.0002,0,3174.4153,701.3917,0,1622.1117,0,0.0553,0,0,1692.8195,0,0,0,33,825.5849,1398.6083,3050,277.8884,1040,174.9447,142,825,1940.1805,514,1128.0001,377,219,219,0,0,2506,2506,0,2506,1851.9999,1743.6112,108.3887,722.6112,2,0,2,0,21,21,0,21,97,97,0,97
"1999-05",41276.0005,39409.8864,1866.1377,27035.0816,NA,NA,NA,2462,2462.0002,0,1105.088,1010.0001,1010.0001,0,0,1222,307.4425,914.5575,307.4425,200,0,200,0,111,1812,691,1386,432,1226.0001,996,1789,1856,4000.0005,876.0001,3300,2389.0002,111,1548.5549,690.9999,1386,359.5756,1226.0001,996,1789,1856,4000.0005,876.0001,3300,2389.0239,0,263.4452,1e-04,0,72.4243,0,0,0,0,0,0,0,0,111,1285.1096,690.9999,1386,287.1513,1226.0001,996,1789,1856,4000.0005,876.0001,3300,2389.0002,6178.9995,6178.9995,0,0,3089,3089,0,3089,5552,5198.2891,353.7106,1705.2893,62,0,62,0,271,271,0,271,365,365,0,365
"1999-06",45759.0004,40422.7662,5336.2782,30536.4427,NA,NA,NA,1684,1684,0,1095.3325,992,992,0,0,1106,719.8313,386.1687,719.8313,161,161,0,161,164,2474,1242.9999,1892,590.0001,1690,1382,2316.0002,1742,3983.0002,1234,3540,2829,164,1313.0017,1242.9999,1892,590,1690,1142.9619,2316.0002,1286.0532,3983.0002,1234,3540,2829.0442,0,1160.9984,0,0,1e-04,0,239.0381,0,455.9469,0,0,0,0,164,1243.6545,1242.9999,1892,590,1690,1069.8999,2316.0002,1204.1062,3983.0002,1234,3540,2829.0002,7339,5044.2563,2294.7437,0,2836,2836,0,2836,5819,5150.6172,668.3823,2113.6177,131,0,131,0,200,200,0,200,412,412,0,412
"1999-07",39732.0005,29628.4919,10103.5654,22274.9413,NA,NA,NA,1739,1738.9999,1e-04,644.0443,1152,1017.1801,134.82,0,973.0001,401.5483,571.4518,375.0965,124,27.5,96.5,0,34,2158,560,1652,514,1493.9999,1230,2436,1606.0001,3288.0002,1114,2929,2662.9998,34,605.7401,560,1652,334.6711,1493.9999,0,2436,875.3529,3288,1114,2929,2663.0571,0,1552.26,0,0,179.3288,0,1230,0,730.6472,1e-04,0,0,0,34,605.7401,560,1652,287.1513,1493.9999,0,2436,484.9095,3288,1114,2929,2662.9998,6168,1482.3313,4685.6685,0,3300,3300,0,3300,4080.0005,3267.1113,812.8889,0,110,0,110,0,140,140,0,140,268,268,0,268
"1999-08",33025.9997,23846.7855,9179.2572,20312.6149,NA,NA,NA,1540.0001,1540.0001,1e-04,575.4658,902,892.1799,9.82,0,1122,500.576,621.424,500.576,98,0,98,0,16,1172,521,896.0001,318,1077,678,2090,1269,2597,624,2943,2523.9998,16,567.3506,298.6501,896.0001,287.1513,1077,146.3727,2090,909.3988,2597,624,2943,2524.0427,0,604.6494,222.3499,0,30.8487,0,531.6273,0,359.6013,0,0,0,0,16,567.3506,293.3001,896.0001,287.1513,1077,146.3727,2090,909.3988,2597,624,2943,2523.9998,4854,0,4854,0,3977.9998,3977.9998,0,3977.9998,3433,1672.0635,1760.9365,0,86,0,86,0,100,100,0,100,188,188,0,188
"1999-09",26149.0002,19657.1082,6498.9077,16804.3851,NA,NA,NA,1892,1892,0,560.2928,779,779,0,0,981,443.771,537.229,443.771,140,0,140,0,0,994.0001,589,759.9999,236,969,564.0001,1614.0001,1193,2113.9998,492,2491.0002,2369,7,130.516,283.8389,759.9999,236,969,106.8161,1614.0001,858.1503,2113.9998,492,2491.0002,2369.0159,0,863.4841,305.1611,0,0,0,457.1839,0,334.8497,0,0,0,0,0,130.516,283.8389,759.9999,236,969,106.8161,1614.0001,858.1503,2113.9998,492,2491.0002,2369,2826,0,2826,0,3163,3163,0,3163,1720,735,984.9999,0,50,0,50,0,60,60,0,60,153,153,0,153
"1999-10",21695.9997,16140.28,5556.6199,14512.2168,NA,NA,NA,1145,1145,1e-04,628.4124,762.9999,762.9999,0,0,1217,307.4425,909.5574,307.4425,42,0,42,0,0,866,280,662,206,586,466,1652,1105,1847.9999,416,2032.9999,1193,0.89,196.3646,280,662,83.6551,586,191.065,1652.0001,968.2363,1796.6165,207,2032.9999,1193.01,0,669.6354,0,0,122.3449,0,274.935,0,136.7637,51.3835,209,0,0,0,196.3646,280,662,80.0795,586,191.065,1652.0001,968.2363,1796.6165,0,2032.9999,1193,2070,0,2070,0,3875,3875,0,3875,1170,137,1032.9999,0,38,0,38,0,17,17,0,17,46,46,0,46
"1999-11",4604,4194.967,410.034,3797.966,NA,NA,NA,100,100,0,100,52,52,0,0,512,114.966,397.034,114.966,13,0,13,0,0,0,0,0,0,0,0,308,267,243,25,660,283,0,0,0,0,0,1,0,308,267,243,25,660,283.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,267,243,25,660,283,0,0,0,0,1785,1785,0,1785,344,344,0,0,0,0,0,0,0,0,0,0,12,12,0,12
"1999-12",1748,1493.644,254.356,1493.644,NA,NA,NA,31,31,0,31,0,0,0,0,388,133.644,254.356,133.644,0,0,0,0,0,0,0,0,0,0,0,123,249,185,0,526,246,0,0,0,0,0,0,0,123,249,185,0,526,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,249,185,0,526,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-01",1700,1456.483,243.517,1456.483,NA,NA,NA,31,31,0,31,0,0,0,0,383,139.483,243.517,139.483,0,0,0,0,0,0,0,0,0,0,0,123,249,142,0,526,246,0,0,0,0,0,0,0,123,249,142,0,526,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,249,142,0,526,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-02",1678,1380.4025,297.5975,1380.4025,NA,NA,NA,29,29,0,29,0,0,0,0,440,142.4025,297.5975,142.4025,0,0,0,0,0,0,0,0,0,0,0,115,233,133,0,498,230,0,0,0,0,0,0,0,115,233,133,0,498,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,233,133,0,498,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-03",2332.9999,1884.0011,449,1774.9999,NA,NA,NA,82,82,0,82,109,109,0,0,620,177,443,177,6,0,6,0,0,0,0,0,0,0,0,123,249,168,0,533.9999,248,0,0,0,0,0,0,0,123,249,168,0,533.9999,248.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,249,168,0,533.9999,248,0,0,0,0,40,40,0,40,150,150,0,150,0,0,0,0,0,0,0,0,4,4,0,4
"2000-04",19451.0002,19148.8656,302.152,12531.8014,NA,NA,NA,1974.9999,1975.0001,0,628.9531,774,774,0,0,930,675.848,254.152,675.848,116,116,0,116,0,0,0,16,6,260,58,1022.0001,682,1900,497,1538,719,0,0,0,16,6,260,58,1022.0001,682,1900,497,1538,719.0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,260,58,1022.0001,682,1900,497,1538,719,4497,4497,0,0,2540.0002,2540.0002,0,2540.0002,1630,1629.9999,1e-04,1629.9999,48,0,48,0,50,50,0,50,193,193,0,193
