"Date","43_AGG_IrrigDemand","43_AGG_IrrigSupply","43_AGG_IrrigShortage","43_AGG_IrrigSupDirectFlow","43_AGG_MunDemand","43_AGG_MunSupply","43_AGG_MunShortage","4300527_D_IrrigDemand","4300527_D_IrrigSupply","4300527_D_IrrigShortage","4300527_D_IrrigSupDirectFlow","4300537_D_IrrigDemand","4300537_D_IrrigSupply","4300537_D_IrrigShortage","4300537_D_IrrigSupDirectFlow","4300578_D_IrrigDemand","4300578_D_IrrigSupply","4300578_D_IrrigShortage","4300578_D_IrrigSupDirectFlow","43_ADW001_IrrigDemand","43_ADW002_IrrigDemand","43_ADW003_IrrigDemand","43_ADW004_IrrigDemand","43_ADW005_IrrigDemand","43_ADW006_IrrigDemand","43_ADW007_IrrigDemand","43_ADW008_IrrigDemand","43_ADW009_IrrigDemand","43_ADW010_IrrigDemand","43_ADW012_IrrigDemand","43_ADW013_IrrigDemand","43_ADW014_IrrigDemand","43_ADW015_IrrigDemand","43_ADW016_IrrigDemand","43_ADW001_IrrigSupply","43_ADW002_IrrigSupply","43_ADW003_IrrigSupply","43_ADW004_IrrigSupply","43_ADW005_IrrigSupply","43_ADW006_IrrigSupply","43_ADW007_IrrigSupply","43_ADW008_IrrigSupply","43_ADW009_IrrigSupply","43_ADW010_IrrigSupply","43_ADW012_IrrigSupply","43_ADW013_IrrigSupply","43_ADW014_IrrigSupply","43_ADW015_IrrigSupply","43_ADW016_IrrigSupply","43_ADW001_IrrigShortage","43_ADW002_IrrigShortage","43_ADW003_IrrigShortage","43_ADW004_IrrigShortage","43_ADW005_IrrigShortage","43_ADW006_IrrigShortage","43_ADW007_IrrigShortage","43_ADW008_IrrigShortage","43_ADW009_IrrigShortage","43_ADW010_IrrigShortage","43_ADW012_IrrigShortage","43_ADW013_IrrigShortage","43_ADW014_IrrigShortage","43_ADW015_IrrigShortage","43_ADW016_IrrigShortage","43_ADW001_IrrigSupDirectFlow","43_ADW002_IrrigSupDirectFlow","43_ADW003_IrrigSupDirectFlow","43_ADW004_IrrigSupDirectFlow","43_ADW005_IrrigSupDirectFlow","43_ADW006_IrrigSupDirectFlow","43_ADW007_IrrigSupDirectFlow","43_ADW008_IrrigSupDirectFlow","43_ADW009_IrrigSupDirectFlow","43_ADW010_IrrigSupDirectFlow","43_ADW012_IrrigSupDirectFlow","43_ADW013_IrrigSupDirectFlow","43_ADW014_IrrigSupDirectFlow","43_ADW015_IrrigSupDirectFlow","43_ADW016_IrrigSupDirectFlow","4300815_D_IrrigDemand","4300815_D_IrrigSupply","4300815_D_IrrigShortage","4300815_D_IrrigSupDirectFlow","4300819_D_IrrigDemand","4300819_D_IrrigSupply","4300819_D_IrrigShortage","4300819_D_IrrigSupDirectFlow","4300694_D_IrrigDemand","4300694_D_IrrigSupply","4300694_D_IrrigShortage","4300694_D_IrrigSupDirectFlow","4300564_MunDemand","4300564_MunSupply","4300564_MunShortage","4303633_F_MunDemand","4303633_F_MunSupply","4303633_F_MunShortage","4303633_O_MunDemand","4303633_O_MunSupply","4303633_O_MunShortage","4306045_MunDemand","4306045_MunSupply","4306045_MunShortage","43_OilDem_MunDemand","43_OilDem_MunSupply","43_OilDem_MunShortage","4302571_MunDemand","4302571_MunSupply","4302571_MunShortage","4304313_O_MunDemand","4304313_O_MunSupply","4304313_O_MunShortage","43_AMW001_MunDemand","43_AMW001_MunSupply","43_AMW001_MunShortage"
"1996-07",30465.0001,28664.0018,1879.3781,28585.6217,43635,42860.4219,774.5809,1550,876.2111,673.7889,876.2111,1853,1147,706,1147,554,581.84,0,554,1168.0001,1223,1673,668,539.0001,279,237,262,984.9999,1486,532,1615,963,170,2063,1168.0001,1223.0001,1673,708.2801,539.0001,88.5434,237.02,167.2487,984.9999,1271.6187,532,1615,963,180.2,2063,0,0,0,0,0,190.4566,0,94.7513,0,214.3814,0,0,0,0,0,1168.0001,1223.0001,1673,668.0001,539.0001,88.5434,237,167.2487,984.9999,1271.6187,532,1615,963,170,2063,323,323,0,323,5722,5722.0396,0,5721.9995,6600,6600,0,6600,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,42697.4219,774.5809,0,0,0,92,92,0
"1996-08",27449.0005,26319.8986,1233.8548,26215.1039,43635,19801.0078,23833.9941,1650,876.2111,773.7888,876.2111,1190,1190,0,1190,578.0001,612.88,0,578.0001,942,733.9999,1071,560,470,73,152,114,732,969,458,1107,960,164,1713,942,733.9999,1071,593.6001,497.3527,73,160.92,114,732,969,458,1107,960,164,1713.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,733.9999,1071,560.0001,470,73,152,114,732,969,458,1107,960,164,1713.0001,147,147,0,147,6652,6191.9341,460.066,6191.8921,7013.0005,7013.0005,0,7013.0005,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,19638.0078,23833.9941,0,0,0,92,92,0
"1996-09",17709.0003,17683.114,45.0537,17663.9467,42230.9961,25702.5332,16528.4648,893,847.9463,45.0537,847.9463,111,111,0,111,252,252,0,252,376,182,538,228,181,35,87,94,538,767,190,795,534.0001,132,1444,376,182,538,241.88,181.2522,35,92.02,94,538,767,190,795,534.0001,132,1444.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,182,538,228,181,35,87,94,538,767,190,795,534.0001,132,1444.0001,262,262,0,262,3854.0002,3854.0154,0,3854.0002,6216,6216,0,6216,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,25541.5332,16528.4648,0,0,0,92,92,0
"1996-10",6989.0001,6920.3119,70.7889,6918.2112,43643,31890.5195,11752.4814,947,876.2111,70.7889,876.2111,7,7,0,7,287,287,0,287,117,123,119,35,15,31,23,55,606,427,93,72,259,135,501,117,123,119,37.1,15,31,23,55,606,427,93,72,259,135,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,123,119,35,15,31,23,55,606,427,93,72,259,135,501,175,175,0,175,460,460.0007,0,460,2502,2502,0,2502,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,31719.5195,11752.4814,0,0,0,92,92,0
"1996-11",843,843,0,843,42217.9961,33018.6719,9199.3262,238,238,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,595,595,0,595,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,32870.6719,9199.3262,0,0,0,92,92,0
"1996-12",872,872,0,872,43625,32724.0059,10900.9951,246,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,32571.0059,10900.9951,0,0,0,92,92,0
"1997-01",964,964,0,964,43625,29389.8437,14235.1563,338,338,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,29236.8438,14235.1563,0,0,0,92,92,0
"1997-02",876,876,0,876,39414,25201.5938,14212.4063,311,311,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,555,555,0,555,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,25052.5938,14212.4063,0,0,0,92,92,0
"1997-03",956,956,0,956,43625,34849.0273,8775.9746,292,292,0,292,0,0,0,0,0,0,0,0,1,0,0,16,0,0,3,0,0,0,0,0,8,0,21,1,0,0,16,0,0,3,0,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,3,0,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,34696.0273,8775.9746,0,0,0,92,92,0
"1997-04",2999,2999.6,0,2999,42221.9961,42221.9961,0,328,328,0,328,0,0,0,0,488,488,0,488,38,10,88,201,473,132,100,33,133,133,61,23,35,20,108,38,10.6,88,201,473,132,100,33,133,133,61,23,35,20,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,88,201,473,132,100,33,133,133,61,23,35,20,108,0,0,0,0,0,0,0,0,595,595,0,595,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1997-05",20200.0001,20204.5344,0,20200.0002,43634,43634,0,550,550,0,550,190,190,0,190,1333,1333,0,1333,324,212,682,1461,1026,120,572.9999,166,705,1148.0001,493,1175,750,280,1255,324,216.52,682,1461,1026,120,572.9999,166,705,1148.0001,493,1175,750,280,1255.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,212,682,1461,1026,120,572.9999,166,705,1148.0001,493,1175,750,280,1255.0001,236,236,0,236,3310,3310.0142,0,3310,4211,4211,0,4211,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1997-06",37645.9999,37646.0348,0,37646.0002,42232.9961,42232.9961,0,1350,1350,0,1350,1351,1351,0,1351,1132,1132,0,1132,1117,846,1928.9999,1578,825,151,590.0001,249,978.0001,1913,704,1485,957,401,2725,1117.0001,846,1928.9999,1578,825.0001,151,590.0001,249,978.0001,1913,704,1485,957,401,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.0001,846,1928.9999,1578,825.0001,151,590.0001,249,978.0001,1913,704,1485,957,401,2725,388,388,0,388,6799,6799.0347,0,6799,10178,10178,0,10178,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1997-07",30570.9999,30046.4917,557.0001,30014.0001,43635,43635,0,1218.9999,1218.9999,0,1218.9999,1819,1261.9999,557,1261.9999,578.0001,578.0001,0,578.0001,1354.9999,1412.0001,1999,601,347,112,445,213,1081,1487,458,1272,1073,205,1804,1355,1412.0002,1999,613.46,367.0005,112,445,213,1081,1487,458,1272,1072.9999,205,1804.0001,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,1355,1412.0002,1999,601,347,112,445,213,1081,1487,458,1272,1072.9999,205,1804.0001,279,279,0,279,6097,6097.0313,0,6097,6715,6715,0,6715,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1997-08",18393.0004,18266.9774,181.2455,18211.7551,43635,43292.6016,342.4013,1045,876.2111,168.7889,876.2111,387,387,0,387,300,318,0,300,745,561,564,307,247,101,80,75,425,657,318,604,512,200,1236,745,561,564,325.22,261.1808,88.5434,84.8,75,425,657,318,604,512,200,1236.0001,0,0,0,0,0,12.4566,0,0,0,0,0,0,0,0,0,745,561,564,307,247,88.5434,80,75,425,657,318,604,512,200,1236.0001,76,76,0,76,4300.0005,4300.022,0,4300.0005,5653,5653,0,5653,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43129.6016,342.4013,0,0,0,92,92,0
"1997-09",10124.0002,10124.9,2e-04,10124,42230.9961,42230.9961,0,829,829,0,829,0,0,0,0,252,252,0,252,143,31,96,73,369,60,15,16,123,934,204,66,211,193,613,143,31,96,73,369,60,15.9,16,123,934,204,66,211,193,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,31,96,73,369,60,15,16,123,934,204,66,211,193,613,13,13,0,13,2253.0002,2253.0002,0,2253.0002,3630,3629.9998,2e-04,3629.9998,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1997-10",4952.0001,4955.8552,0.046,4951.9541,43643,43643,0,799.0001,799.0001,0,799.0001,10,10,0,10,246,245.954,0.046,245.954,142,54,144,42,32,26,23,73,240,271,215,176,100,170,187,142,54,144,44.32,32,26,24.58,73,240,271,215,176,100,170,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,54,144,42,32,26,23,73,240,271,215,176,100,170,187,155,155,0,155,780,780.0012,0,780,1067,1067,0,1067,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1997-11",835,835,0,835,42217.9961,40131.4844,2086.5139,208,208,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,595,595,0,595,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,39983.4844,2086.5139,0,0,0,92,92,0
"1997-12",834,834,0,834,43625,34066.918,9558.084,215,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,33913.918,9558.084,0,0,0,92,92,0
"1998-01",926,926,0,926,43625,33453.5117,10171.4912,307,307,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,33300.5117,10171.4912,0,0,0,92,92,0
"1998-02",842,842,0,842,39414,29079.3809,10334.6172,284,284,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,555,555,0,555,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,28930.3809,10334.6172,0,0,0,92,92,0
"1998-03",918,918,0,918,43625,42887.3711,737.6331,261,261,0,261,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,4,0,21,1,0,0,16,0,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,42734.3711,737.6331,0,0,0,92,92,0
"1998-04",4964.0001,4965.8808,0,4964.0001,42221.9961,42221.9961,0,231,231,0,231,9,9,0,9,651,651,0,651,115,28,263,575,642,120,325,117,367,292,230,185,50,67,308,115,29.88,263,575,642,120,325,117,367,292,230,185,50,67,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,28,263,575,642,120,325,117,367,292,230,185,50,67,308,0,0,0,0,139,139.0007,0,139,250,250,0,250,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1998-05",29763,29768.6044,1e-04,29763.0005,43634,43634,0,950.0001,950.0001,0,950.0001,320,320,0,320,1531,1531,0,1531,418,273,841,1374,1114,219,560,214,1334,1744,1186,1862.9999,1150,521,1569,418,278.58,841.0001,1374,1114,219,560,214,1334,1744,1186,1862.9999,1149.9999,521,1569.0001,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,418,273,841.0001,1374,1114,219,560,214,1334,1744,1186,1862.9999,1149.9999,521,1569.0001,200,200,0,200,5293,5293.0239,0,5293,7089,7089.0005,0,7089.0005,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1998-06",42284.9998,42285.0145,3e-04,42284.9999,42232.9961,42232.9961,0,1185,1185,0,1185,1464,1464,0,1464,1204,1204,0,1204,933,1335,2042,1759,985.9999,226,692,330,1962,3099,1222,1611,545.0001,841.0001,2694.9998,933,1335,2042,1759.0001,985.9999,226,692,330,1961.9998,3099,1222,1611,545.0001,841,2695,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,1e-04,0,933,1335,2042,1759.0001,985.9999,226,692,330,1961.9998,3099,1222,1611,545.0001,841,2695,411,411,0,411,6436,6436.0146,0,6436,11307,11307,0,11307,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1998-07",34109.0006,34179.2762,4e-04,34109.001,43635,43635,0,1650,1650,0,1650,2154,2154,0,2154,679,679,0,679,1249.9999,1286,1635,707,478,246,335,185,1749.0001,2844,571,1473.0001,1031,672,1459,1250,1286.0001,1635,749.22,506.0123,246,335,185,1749,2843.9998,571,1473.0001,1031,672,1459,0,0,0,0,0,0,0,0,1e-04,2e-04,0,0,0,0,0,1250,1286.0001,1635,707,478,246,335,185,1749,2843.9998,571,1473.0001,1031,672,1459,277,277,0,277,6315.0005,6315.0435,0,6315.0005,7113,7113.0005,0,7113.0005,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1998-08",25670.0001,24970.1572,796.2455,24873.7544,43635,37508.5469,6126.4561,1500,876.2111,623.7889,876.2111,817,817,0,817,528,559.8799,0,528,977,565,979.0001,513,430,261,138,105,746,1301,418,1014.0001,847,667,1248,977,565,979.0001,543.98,455.0248,88.5434,146.48,105,746,1301,418,1014.0001,847,667,1248.0001,0,0,0,0,0,172.4566,0,0,0,0,0,0,0,0,0,977,565,979.0001,513,430,88.5434,138,105,746,1301,418,1014.0001,847,667,1248.0001,129,129,0,129,6081,6081.0376,0,6080.9995,6406,6406,0,6406,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,37345.5469,6126.4561,0,0,0,92,92,0
"1998-09",25273.0001,24292.2328,1030.1872,24242.787,42230.9961,25004.7402,17226.2578,1000.0001,847.9463,152.0538,847.9463,186,186,0,186,355,376.3,0,355,512,246,725.0001,355,315,206,117,126,539,882,335,1147,922,647,1138,512,246,725.0001,376.3,315,85.6872,123.82,126,539,882,335,1147,922,466,1138.0001,0,0,0,0,0,120.3128,0,0,0,0,0,0,0,181,0,512,246,725.0001,355,315,85.6872,117,126,539,882,335,1147,922,466,1138.0001,374,374,0,374,6569,5992.1792,576.8207,5992.1533,8577,8577,0,8577,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,24843.7402,17226.2578,0,0,0,92,92,0
"1998-10",7866,7743.9455,127.4566,7738.5435,43643,39431.9727,4211.0273,307,307,0,307,20,20,0,20,103,103,0,103,192,74,200,58,109,158,32,100,590,373,127,477,374,667,261,192,74,200,61.68,109,88.5434,33.72,100,590,373,127,477,374,609,261,0,0,0,0,0,69.4566,0,0,0,0,0,0,0,58,0,192,74,200,58,109,88.5434,32,100,590,373,127,477,374,609,261,397,397,0,397,1380,1380.0021,0,1380,1867,1867,0,1867,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,39260.9727,4211.0273,0,0,0,92,92,0
"1998-11",809,809,0,809,42217.9961,36505.9258,5712.0732,208,208,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,595,595,0,595,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,36357.9258,5712.0732,0,0,0,92,92,0
"1998-12",836,836,0,836,43625,30726.1035,12898.8975,215,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,30573.1035,12898.8975,0,0,0,92,92,0
"1999-01",928,928,0,928,43625,28400.0059,15224.9961,307,307,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,28247.0059,15224.9961,0,0,0,92,92,0
"1999-02",845,845,0,845,39414,28295.1367,11118.8623,284,284,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,555,555,0,555,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,28146.1367,11118.8623,0,0,0,92,92,0
"1999-03",909,909,0,909,43625,34267.5312,9357.4697,261,261,0,261,0,0,0,0,0,0,0,0,1,0,0,16,0,0,3,0,0,1,6,0,6,0,0,1,0,0,16,0,0,3,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,3,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,615,615,0,615,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,34114.5313,9357.4697,0,0,0,92,92,0
"1999-04",4072,4042.6872,29.3128,4042.6872,42221.9961,42019.7227,202.2785,298,298,0,298,0,0,0,0,765,765,0,765,1,2,0,262,784,115,150,33,470,274,173,59,54,1,36,1,2,0,262,784,85.6872,150,33,470,274,173,59,54,1,36,0,0,0,0,0,29.3128,0,0,0,0,0,0,0,0,0,1,2,0,262,784,85.6872,150,33,470,274,173,59,54,1,36,0,0,0,0,0,0,0,0,595,595,0,595,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,41867.7227,202.2785,0,0,0,92,92,0
"1999-05",16437.0001,16437.0099,0,16437.0001,43634,43634,0,564,564,0,564,125,125,0,125,1217,1217,0,1217,288,307,586,1400.0001,1017.0001,123,390,239,921.0001,1407,320,713,433,303,1075.9999,288,307,586,1400.0001,1017.0001,123,390,239,921.0001,1407,320,713,433,303,1075.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,307,586,1400.0001,1017.0001,123,390,239,921.0001,1407,320,713,433,303,1075.9999,86,86,0,86,2100,2100.0098,0,2100,2822,2822,0,2822,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1999-06",38805.9994,38689.8531,116.178,38689.8218,42232.9961,42232.9961,0,1204.9999,1204.9999,0,1204.9999,2093,2093,0,2093,1061,1061,0,1061,932,1144,2380.9998,1329,844.0001,109,463,378,1049,1619,641,1328,975,265,2633.9998,932,1144,2380.9998,1329.0001,844.0001,109,463,261.822,1049,1619,641,1328,975,265,2634,0,0,0,0,0,0,0,116.178,0,0,0,0,0,0,0,932,1144,2380.9998,1329.0001,844.0001,109,463,261.822,1049,1619,641,1328,975,265,2634,339,339,0,339,6813,6813.0313,0,6813,11204,11204,0,11204,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1999-07",33346.0001,32542.4364,905.696,32440.3038,43635,41425.1406,2209.863,1699.9999,876.2111,823.7888,876.2111,2132,2132,0,2132,622,651.1201,0,622,1088,973.0001,1450.0001,735.0001,495,122,261,319,995,1393,590,1443,1056,235,1525,1088,973.0001,1450.0001,779.1,523.8076,88.5434,261.06,270.5494,995,1393,590.0001,1443,1056,235,1525.0001,0,0,0,0,0,33.4566,0,48.4506,0,0,0,0,0,0,0,1088,973.0001,1450.0001,735.0001,495,88.5434,261,270.5494,995,1393,590,1443,1056,235,1525.0001,266,266,0,266,6387,6387.0444,0,6386.9995,9559,9559,0,9559,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,41262.1406,2209.863,0,0,0,92,92,0
"1999-08",21469,21091.5292,432.2454,21036.7548,43635,32704.7891,10930.2148,1150,876.2111,273.7889,876.2111,1539,1422,116.9999,1422,439,443.94,0,439,979.0001,491,930,402,330,130,108,80,518,856,322,887,665,147,1182,979.0001,491,930.0001,425.92,349.2051,88.5434,114.68,80,518,856,322,887,665,147,1182.0001,0,0,0,0,0,41.4566,0,0,0,0,0,0,0,0,0,979.0001,491,930.0001,402,330,88.5434,108,80,518,856,322,887,665,147,1182.0001,100,100,0,100,5320,5320.0293,0,5320,4894,4894,0,4894,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,32541.7891,10930.2148,0,0,0,92,92,0
"1999-09",18917.9996,18936.342,3.3128,18914.687,42230.9961,24659.7813,17571.2188,750,750,0,750,135,135,0,135,366,366,0,366,453,218,644,257,222,89,105,110,483,791,225,928,489,123,1344.0001,453,218,644,272.22,222.1164,85.6872,111.3,110,483,791,225,928.0001,489,123,1344.0002,0,0,0,0,0,3.3128,0,0,0,0,0,0,0,0,0,453,218,644,257,222,85.6872,105,110,483,791,225,928.0001,489,123,1344.0002,219,219,0,219,4754,4754.0186,0,4754,6212.9995,6212.9995,0,6212.9995,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,24498.7813,17571.2188,0,0,0,92,92,0
"1999-10",15056.0004,15065.7299,1.4566,15054.5439,43643,24388.1543,19254.8477,332,332,0,332,53,53,0,53,283,283,0,283,400,151,406,118,137,90,65,200,700.0001,606,156,300,500.0001,176,539.0001,400,151,406,125.28,137,88.5434,68.9,200,700.0001,606,156,300,500.0001,176,539.0001,0,0,0,0,0,1.4566,0,0,0,0,0,0,0,0,0,400,151,406,118,137,88.5434,65,200,700.0001,606,156,300,500.0001,176,539.0001,424,424,0,424,4020.0002,4020.0063,0,4020.0002,5400,5400,0,5400,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,24217.1543,19254.8477,0,0,0,92,92,0
"1999-11",1574,1574,0,1574,42217.9961,31913.8867,10304.1133,208,208,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,149,0,0,21,0,0,0,0,0,0,0,0,0,0,303,149,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,149,0,0,21,0,0,0,0,0,0,0,0,0,0,893,893,0,893,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,31765.8867,10304.1133,0,0,0,92,92,0
