"Date","62_AGG_IrrigDemand","62_AGG_IrrigSupply","62_AGG_IrrigShortage","62_AGG_IrrigSupDirectFlow","62_AGG_MunDemand","62_AGG_MunSupply","62_AGG_MunShortage","6200736_D_IrrigDemand","6200736_D_IrrigSupply","6200736_D_IrrigShortage","6200736_D_IrrigSupDirectFlow","6200560_I_IrrigDemand","6200560_I_IrrigSupply","6200560_I_IrrigShortage","6200560_I_IrrigSupDirectFlow","62_ADG013_IrrigDemand","62_ADG014_IrrigDemand","62_ADG015_IrrigDemand","62_ADG016_IrrigDemand","62_ADG017_IrrigDemand","62_ADG018_IrrigDemand","62_ADG013_IrrigSupply","62_ADG014_IrrigSupply","62_ADG015_IrrigSupply","62_ADG016_IrrigSupply","62_ADG017_IrrigSupply","62_ADG018_IrrigSupply","62_ADG013_IrrigShortage","62_ADG014_IrrigShortage","62_ADG015_IrrigShortage","62_ADG016_IrrigShortage","62_ADG017_IrrigShortage","62_ADG018_IrrigShortage","62_ADG013_IrrigSupDirectFlow","62_ADG014_IrrigSupDirectFlow","62_ADG015_IrrigSupDirectFlow","62_ADG016_IrrigSupDirectFlow","62_ADG017_IrrigSupDirectFlow","62_ADG018_IrrigSupDirectFlow","6200812_D_IrrigDemand","6200812_D_IrrigSupply","6200812_D_IrrigShortage","6200812_D_IrrigSupDirectFlow","62CSUB_M_MunDemand","62CSUB_M_MunSupply","62CSUB_M_MunShortage","62MSUB_M_MunDemand","62MSUB_M_MunSupply","62MSUB_M_MunShortage","62USUB_M_MunDemand","62USUB_M_MunSupply","62USUB_M_MunShortage","62_AMG001_MunDemand","62_AMG001_MunSupply","62_AMG001_MunShortage","62U_MY_MunDemand","62U_MY_MunSupply","62U_MY_MunShortage","62CSUB_I_MunDemand","62L_MY_MunDemand","62MSUB_I_MunDemand","62USUB_I_MunDemand","62CSUB_I_MunSupply","62L_MY_MunSupply","62MSUB_I_MunSupply","62USUB_I_MunSupply","62CSUB_I_MunShortage","62L_MY_MunShortage","62MSUB_I_MunShortage","62USUB_I_MunShortage"
"2005-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-04",1473,1504.0006,0,1473,128,119.01,8.99,0,0,0,0,0,0,0,0,132,146,347,212,42,594,145.2,160.6,347,212,45.2,594.0005,0,0,0,0,0,0,132,146,347,212,42,594,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-05",17523,15894.0291,2190.5188,12559.4781,128,128,0,252,252,0,252,2772.9998,3308.7473,0,0,1693,2608,2130,3829.0002,258,3780,1693,2608,2130,3829.0002,283.8,1589.4816,0,0,0,0,0,2190.5188,1693,2608,2130,3829.0002,258,1589.4778,200,200,0,200,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-06",33492.0002,30068.2645,3423.7908,23016.2043,128,127.9358,0.0642,286,286,0,286,7052,7052.0552,0,0,5485,4047.0002,4848,5191,920.9999,4962,5485,4047.0002,4848,5191,920.9999,1538.2092,0,0,0,0,0,3423.7908,5485,4047.0002,4848,5191,920.9999,1538.2042,700,699.9999,1e-04,699.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-07",31469.0005,28338.3014,3594.5173,20581.478,128,122.977,5.023,240,240,0,240,7293,7756.8184,0,0,5560,3205,5049,3675,713,5184.0005,5560,3205,5049,3675.0002,713,1589.4828,0,0,0,0,0,3594.5173,5560,3205,5049,3675.0002,713,1589.4778,550,550,0,550,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-08",14660.9998,13664.8339,1050.0165,6443.9814,128,122.977,5.023,28,28,0,28,7167,7167.0503,0,0,1171.0001,537.9999,1902,963,508,2313.9998,1171.0001,591.7999,1902,963,508,1263.9835,0,0,0,0,0,1050.0165,1171.0001,537.9999,1902,963,508,1263.9813,70,70,0,70,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-09",8708,7728.5305,1025.4929,4292.5054,128,127.9358,0.0642,20,20,0,20,3390,3390.0234,0,0,452,408,1336,962,411,1686,457.2,448.8,1335.9999,962,411,660.5072,0,0,1e-04,0,0,1025.4928,452,408,1335.9999,962,411,660.5056,43,43,0,43,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-10",3435,3451.4046,0,2546,128,128,0,10,10,0,10,889,889.004,0,0,302,164,801,395,106,668,302,180.4,801,395,106,668.0007,0,0,0,0,0,0,302,164,801,395,106,668,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-11",42,42,0,42,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-12",43,43,0,43,128,128,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-01",43,43,0,43,128,128,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-02",39,39,0,39,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-03",129,129,0,129,128,128,0,0,0,0,0,0,0,0,0,0,43,50,36,0,0,0,43,50,36,0,0,0,0,0,0,0,0,0,43,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-04",2826,2915.2657,0,2742,128,119.01,8.99,51,51,0,51,84,133.6649,0,0,168,184,414,1123,54,748,184.8,202.4,414,1123,58.4,748.0008,0,0,0,0,0,0,168,184,414,1123,54,748,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-05",21484,19748.1127,2030.5189,16227.4773,128,122.977,5.023,120,120,0,120,3226,3496.0317,0,0,2798,3512,2447.9998,5274,246,3620.0002,2797.9998,3512,2447.9998,5274,270.6,1589.4814,2e-04,0,0,0,0,2030.5187,2797.9998,3512,2447.9998,5274,246,1589.4778,240,240,0,240,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-06",32635.0002,28921.3527,3767.7906,22341.2049,128,119.01,8.99,300,300,0,300,6526,6580.1426,0,0,5332,4193,3895.0002,5527,656,5306,5332,4193.0005,3895.0002,5527,656,1538.2095,0,0,0,0,0,3767.7905,5332,4193.0005,3895.0002,5527,656,1538.2042,900,899.9999,1e-04,899.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-07",23507.0002,21212.2744,2294.7859,15147.2107,128,122.977,5.023,204,204,0,204,6065,6065.0601,0,0,4150,2389.0002,3154,2744,533,3868,4150,2389.0002,3154,2744,533,1573.2402,0,0,0,0,0,2294.7598,4150,2389.0002,3154,2744,533,1573.2366,400,399.9738,0.0262,399.9738,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-08",14613.0001,13723.2109,944.6431,6860.3549,128,122.977,5.023,32,32,0,32,6808,6808.0537,0,0,1190,547.9999,1823,1377.0001,405,2360,1190.0001,602.8,1823,1377.0001,405,1415.3569,0,0,0,0,0,944.6431,1190.0001,547.9999,1823,1377.0001,405,1415.3547,70,70,0,70,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-09",7717,7015.4868,762.332,3633.6663,128,127.9358,0.0642,20,20,0,20,3321,3321.0188,0,0,424,414,892,601,312,1690,443.4,455.4,892,601,312,927.668,0,0,0,0,0,762.332,424,414,892,601,312,927.6663,43,43,0,43,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-10",2194,2198.4002,0,1345,128,128,0,0,0,0,0,849,849,0,0,341,44,449,246,83,182,341,48.4,449,246,83,182.0002,0,0,0,0,0,0,341,44,449,246,83,182,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-11",0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-04",1366,1399.0007,0,1366,128,119.01,8.99,0,0,0,0,0,0,0,0,140,154,178,224,46,624.0001,154,169.4,178,224,49.6,624.0007,0,0,0,0,0,0,140,154,178,224,46,624.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-05",21407.9995,19933.973,1950.5189,17117.4772,128,128,0,100,100,0,100,2340,2792.2922,0,0,2667,5147,2865.9998,4200,242,3539.9998,2666.9998,5147,2865.9998,4200,266.2,1589.4813,2e-04,0,0,0,0,1950.5187,2666.9998,5147,2865.9998,4200,242,1589.4778,306,306,0,306,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-06",37033,33175.2759,3857.791,26179.2037,128,119.01,8.99,765,765,0,765,6996,6996.0669,0,0,5558,6156,4968,5627,667,5396,5558,6155.9995,4968,5627,667,1538.2096,0,5e-04,0,0,0,3857.7905,5558,6155.9995,4968,5627,667,1538.2042,900,899.9999,1e-04,899.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-07",29120.0001,25814.5033,3652.7944,18217.2013,128,122.977,5.023,220,220,0,220,7250,7597.2974,0,0,5240,3016.0002,3817.9998,3463,671.0001,4892,5240,3016.0002,3817.9998,3463.0002,671.0001,1589.4824,0,0,0,0,0,3302.5176,5240,3016.0002,3817.9998,3463.0002,671.0001,1589.4778,550,199.7232,350.2768,199.7232,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-08",15867.9995,14740.7993,1320.5195,7776.4778,128,122.977,5.023,40,40,0,40,6770.9995,6897.1187,0,0,1457,672,2231,1200,497,2910,1457,739.2,2231,1200,497,1589.4806,0,0,0,0,0,1320.5195,1457,672,2231,1200,497,1589.4778,90,90,0,90,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-09",7543.9999,6846.869,948.0649,3809.933,128,127.9358,0.0642,27,27,0,27,2786,2910.134,0,0,426,466,962,471,403,1945.9999,468.6,512.6,962,508.6,403,997.935,0,0,0,0,0,948.0649,426,466,962,471,403,997.933,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-10",2788.9999,2802.4035,0,2132.9999,128,128,0,0,0,0,0,656,656.003,0,0,156,134,644,473,178,547.9999,156,147.4,644,473,178,548.0005,0,0,0,0,0,0,156,134,644,473,178,547.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-11",0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-04",18,18,0,18,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,10,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-05",8983,9038.9801,109.0333,8096.9644,128,122.977,5.023,152,152,0,152,777,926.0132,0,0,932,1425,1300,1840,160,2330,931.9999,1425,1299.9999,1840,176,2220.967,1e-04,0,1e-04,0,0,109.0331,931.9999,1425,1299.9999,1840,160,2220.9646,67,67,0,67,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-06",31615,28829.976,2884.6746,23301.3205,128,127.9358,0.0642,298,298,0,298,5429,5528.6504,0,0,4982.0005,4365,4043,6137.9995,626,5034,4982.0005,4365,4043,6137.9995,626,2149.3257,0,0,0,0,0,2884.6746,4982.0005,4365,4043,6137.9995,626,2149.3206,700,699.9999,1e-04,699.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-07",30102,27989.7253,2173.0313,21374.9646,128,128,0,180,180,0,180,6554,6614.7563,0,0,5270,3015,4058,5393,679,4394,5270,3015,4058,5393,679,2220.969,0,0,0,0,0,2173.0313,5270,3015,4058,5393,679,2220.9646,559,559,0,559,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-08",18505.0001,16857.1743,1723.3007,9121.6966,128,122.977,5.023,40,40,0,40,7660,7660.0747,0,0,1638,754.0001,2508,1498,894,3252,1638.0001,829.4001,2508,1498,894,1528.6993,0,0,0,0,0,1723.3007,1638.0001,754.0001,2508,1498,894,1528.6964,261,261,0,261,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-09",9034,7782.7899,1387.4404,3547.5577,128,127.9358,0.0642,27,27,0,27,4099,4099.0303,0,0,458,500,1029,504,292,2068,503.8,550,1029,544.4,292,680.5597,0,0,0,0,0,1387.4404,458,500,1029,504,292,680.5577,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-10",3448.9999,3462.8013,0,2609.9999,128,128,0,26,26,0,26,839,839.0009,0,0,254,138,1156.9999,335,118,562,254,151.8,1156.9999,335,118,562.0006,0,0,0,0,0,0,254,138,1156.9999,335,118,562,20,20,0,20,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-11",1058.0001,1058.0001,0,299,128,127.9358,0.0642,0,0,0,0,759.0001,759.0001,0,0,0,0,0,0,0,299,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008-12",162,162,0,162,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-01",162,162,0,162,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-02",147,147,0,147,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-03",162,162,0,162,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-04",645,660.4003,0,645,128,127.9358,0.0642,0,0,0,0,0,0,0,0,66,72,84,106,21,296,72.6,79.2,84,106,22.6,296.0003,0,0,0,0,0,0,66,72,84,106,21,296,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-05",14421.9995,13641.588,1173.032,10828.9645,128,128,0,100,100,0,100,2420,2789.6201,0,0,1336,1864,2271,2639.9998,230,3393.9998,1336.0001,1864,2271,2639.9998,253,2220.968,0,0,0,0,0,1173.032,1336.0001,1864,2271,2639.9998,230,2220.9646,167,167,0,167,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-06",32414,29156.2609,3257.7913,21481.2039,128,127.9358,0.0642,233,233,0,233,7675,7675.0522,0,0,4736,3807,3849,5903,652,4796,4736,3806.9998,3849,5903,652,1538.209,0,2e-04,0,0,0,3257.791,4736,3806.9998,3849,5903,652,1538.2042,763,762.9999,1e-04,762.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-07",29064.9998,25055.2319,4474.1616,18096.8336,128,128,0,220,220,0,220,6494,6958.3936,0,0,5290,3053,4052.9998,3502,762.9999,4920,4874.5439,3053,4052.9998,3502,762.9999,1589.4825,415.4565,0,0,0,0,3330.5173,4874.5439,3053,4052.9998,3502,762.9999,1589.4778,770.0001,41.8122,728.1878,41.8122,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-08",16441.9999,14270.6583,2309.6241,8155.3727,128,122.977,5.023,36,36,0,36,5977,6047.2827,0,0,2296.0002,680,2261.9998,1218.9999,863,2910,2200.5732,748,2261.9998,1218.9999,863,852.9905,95.4268,0,0,0,0,2057.0095,2200.5732,680,2261.9998,1218.9999,863,852.9877,199,41.8122,157.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-09",9929.9998,8420.8188,1749.4921,4748.5056,128,127.9358,0.0642,33,33,0,33,3432,3592.7109,0,0,919,582.0001,1200,649,634,2409.9998,919,640.2001,1200,670.4,634,660.5079,0,0,0,0,0,1749.4921,919,582.0001,1200,649,634,660.5056,71,71,0,71,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-10",3707.0001,3711.6003,0,3036,128,128,0,19,19,0,19,671.0001,671.0001,0,0,345,46,1185,377,610,434,345,50.6,1185,377,610,434.0002,0,0,0,0,0,0,345,46,1185,377,610,434,20,20,0,20,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-11",276,276,0,13,128,127.9358,0.0642,0,0,0,0,263,263,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-04",412,421.2002,0,412,128,127.9358,0.0642,0,0,0,0,0,0,0,0,40,44,51,84,13,180,44,48.4,51,84,13.8,180.0002,0,0,0,0,0,0,40,44,51,84,13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-05",13503,11837.9821,1720.519,9651.4777,128,128,0,60,60,0,60,2131,2163.7012,0,0,1318,1836,1837,2600,228,3310,1318,1836,1836.9999,2600,250.8,1589.4811,0,0,1e-04,0,0,1720.5189,1318,1836,1836.9999,2600,228,1589.4778,183,183,0,183,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-06",32700.9998,28983.2736,3717.7906,22270.2039,128,127.9358,0.0642,300,300,0,300,6713,6713.0645,0,0,5182,4160,3850.0002,5481.9995,958,5256,5182,4160,3850.0002,5481.9995,958,1538.2095,0,0,0,0,0,3717.7905,5182,4160,3850.0002,5481.9995,958,1538.2042,800,799.9999,1e-04,799.9999,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-07",28853.0005,21781.5745,7416.9699,14539.0264,128,122.977,5.023,220,97.1518,122.8482,97.1518,6897,7242.5435,0,0,5120,2947,3723.0002,3381.0002,1289,4776,2080.5823,2947,3723.0005,3381.0005,1289,979.4838,3039.4177,0,0,0,0,3796.5161,2080.5823,2947,3723.0005,3381.0005,1289,979.4791,500.0001,41.8122,458.1879,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-08",15439.0001,13777.5491,1720.3079,7405.6901,128,122.977,5.023,69,69,0,69,6313,6313.0566,0,0,1705,588,1954,1078.0001,1114,2538,1705.0001,646.8,1953.9999,1078.0001,1114,817.6923,0,0,1e-04,0,0,1720.3077,1705.0001,588,1953.9999,1078.0001,1114,817.6899,80,80,0,80,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-09",9449.9998,8048.1416,1501.4923,4429.5056,128,119.01,8.99,33,33,0,33,3518.9998,3519.0339,0,0,476,520,1071,808,689,2162,523.6,572,1071,808,689,660.5077,0,0,0,0,0,1501.4923,476,520,1071,808,689,660.5056,172,172,0,172,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10",4951,4835.53,135.4768,3282.5224,128,128,0,10,10,0,10,1533,1533.0068,0,0,236,200,967,703,340,818,236,220,967,703,340,682.5232,0,0,0,0,0,135.4768,236,200,967,703,340,682.5224,144,144,0,144,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-11",28,28,0,28,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-12",2,2,0,2,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
