id,name,admin,str,on_off,dest_id,dest_ac,sou1_id,sou1_ac,sou2_id,sou2_ac,type,reuse_plan,div_type,opr_loss,limit,io_beg,io_end,reservoir_id
0 0 0 0 0 1,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
SPRBRNCO.04d,SPRBRNCOtoAurora_OUT_JUL,10774.00003,-15,1,08_Aurora_O,1,2302912_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302912_Pln-100
0 0 0 0 0 0,1 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
SPRBRNCO.04e,SPRBRNCOtoAurora_OUT_AUG,10774.00003,-15,1,08_Aurora_O,1,2302912_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302912_Pln-100
0 0 0 0 0 0,0 1 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.01,MFKPRICO Changed Right 1,6788.00000,0,1,2302913_Pln,0,2302913.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.01-100
0 0 0 285.6,590.3 571.2 295.1 0 0 0 0 0 1742.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.02,MFKPRICO Changed Right 2,8544.00000,0,1,2302913_Pln,0,2302913.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.02-100
0 0 0 0 80.,5 160.7 78.7 0 0 0 0 0 319.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.03,MFKPRICO Changed Right 3,8546.00000,0,1,2302913_Pln,0,2302913.03,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.03-100
0 0 0 26.8,233.7 803.3 407.6 0 0 0 0 0 1471.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.04,MFKPRICO Changed Right 4,8583.00000,0,1,2302913_Pln,0,2302913.04,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.04-100
0 0 0 0 60.,3 152.3 72.6 0 0 0 0 0 285.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.05,MFKPRICO Changed Right 5,9252.00000,0,1,2302913_Pln,0,2302913.05,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.05-100
0 0 0 8.9 7,3.8 249.9 130.9 0 0 0 0 0 463.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.06,MFKPRICO Changed Right 6,9276.00000,0,1,2302913_Pln,0,2302913.06,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.06-100
0 0 0 0 102,.1 95.2 0 0 0 0 0 0 197.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.07,MFKPRICO Changed Right 7,9627.00000,0,1,2302913_Pln,0,2302913.07,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.07-100
0 0 0 101.2,209.1 202.3 0 0 0 0 0 0 512.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.08,MFKPRICO Changed Right 8,10398.00000,0,1,2302913_Pln,0,2302913.08,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.08-100
0 0 0 0 80.,5 160.7 78.7 0 0 0 0 0 319.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.09,MFKPRICO Changed Right 9,10733.00000,0,1,2302913_Pln,0,2302913.09,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.09-100
0 0 0 28.6,167.2 161.9 63.9 20.6 0 0 0 0 442.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.10,MFKPRICO Changed Right10,10788.00000,0,1,2302913_Pln,0,2302913.10,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.10-100
0 0 0 0 79.,9 136.9 24.6 0 0 0 0 0 241.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.11,MFKPRICO Changed Right11,11433.00000,0,1,2302913_Pln,0,2302913.11,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.11-100
0 0 0 0 102,.1 95.2 0 0 0 0 0 0 197.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.12,MFKPRICO Changed Right12,11453.00000,0,1,2302913_Pln,0,2302913.12,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.12-100
0 0 0 0 54.,7 160.7 51.7 0 0 0 0 0 267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13,MFKPRICO Changed Right13,11816.00000,0,1,2302913_Pln,0,2302913.13,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.13-100
0 0 0 0 196,.8 428.4 264.4 0 0 0 0 0 889.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14,MFKPRICO Changed Right14,11849.00000,0,1,2302913_Pln,0,2302913.14,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.14-100
0 0 0 0 121,.7 276.1 165.4 0 0 0 0 0 563.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15,MFKPRICO Changed Right15,11853.00000,0,1,2302913_Pln,0,2302913.15,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.15-100
0 0 0 0 61.,5 113.1 18.4 0 0 0 0 0 193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.16,MFKPRICO Changed Right16,11854.00000,0,1,2302913_Pln,0,2302913.16,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.16-100
0 0 0 0 36.,9 71.4 12.3 0 0 0 0 0 120.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.17,MFKPRICO Changed Right17,11867.00000,0,1,2302913_Pln,0,2302913.17,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302913.17-100
0 0 0 0 12.,3 23.8 6.1 0 0 0 0 0 42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13a,MFKPRICOtoSpinneyAPR,11867.00001,-14,1,2304013,3,2302913_Pln,100,SpinDRF_11,2,27,USR_ResPln,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 1 0 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0 0 0 89 83,84 84 79 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13b,MFKPRICOtoSpinneyMAY,11867.00001,-14,1,2304013,3,2302913_Pln,100,SpinDRF_17,2,27,USR_ResPln,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 1 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0 0 0 89 83,84 84 79 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13c,MFKPRICOtoSpinneyJUN,11867.00001,-14,1,2304013,3,2302913_Pln,100,SpinDRF_16,2,27,USR_ResPln,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 1,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0 0 0 89 83,84 84 79 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13d,MFKPRICOtoSpinneyJUL,11867.00001,-14,1,2304013,3,2302913_Pln,100,SpinDRF_16,2,27,USR_ResPln,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,1 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0 0 0 89 83,84 84 79 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.13e,MFKPRICOtoSpinneyAUG,11867.00001,-14,1,2304013,3,2302913_Pln,100,SpinDRF_21,2,27,USR_ResPln,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,0 1 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
0 0 0 89 83,84 84 79 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14a,MFKPRICOtoAurora_IN_APR,11867.00002,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,MetroAur,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 1 0 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14b,MFKPRICOtoAurora_IN_MAY,11867.00002,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,MetroAur,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 1 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14c,MFKPRICOtoAurora_IN_JUN,11867.00002,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,MetroAur,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 1,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14d,MFKPRICOtoAurora_IN_JUL,11867.00002,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,MetroAur,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,1 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.14e,MFKPRICOtoAurora_IN_AUG,11867.00002,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,MetroAur,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,0 1 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15a,MFKPRICOtoAurora_OUT_APR,11867.00003,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 1 0 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15b,MFKPRICOtoAurora_OUT_MAY,11867.00003,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 1 0,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15c,MFKPRICOtoAurora_OUT_JUN,11867.00003,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 1,0 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15d,MFKPRICOtoAurora_OUT_JUL,11867.00003,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,1 0 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MFKPRICO.15e,MFKPRICOtoAurora_OUT_AUG,11867.00003,-15,1,08_Aurora_I,1,2302913_Pln,100,NA,1,27,NA,Diversion,-1,5    19,90,9999 Accounting Plan to Deman,2302913_Pln-100
0 0 0 0 0 0,0 1 0 0 0 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.01,TARCOMCO Changed Right 1,9592.00000,0,1,2302906_Pln,0,2302906.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.01-100
0 0 0 0 46.,1 129.1 79.9 0 0 0 0 0 255.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.02,TARCOMCO Changed Right 2,10367.00000,0,1,2302906_Pln,0,2302906.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.02-100
0 0 0 0 150,.7 545.1 723.1 0 0 0 0 0 1418.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.03,TARCOMCO Changed Right 3,10722.00000,0,1,2302906_Pln,0,2302906.03,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.03-100
0 0 0 30.9,226.9 476 491.9 257 251.7 0 0 0 1734.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.04,TARCOMCO Changed Right 4,11068.00000,0,1,2302906_Pln,0,2302906.04,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.04-100
0 0 0 0 79.,9 113.1 86.1 0 0 0 0 0 279.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.05,TARCOMCO Changed Right 5,11098.00000,0,1,2302906_Pln,0,2302906.05,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.05-100
0 0 0 0 130,.8 370.7 534.3 0 0 0 0 0 1035.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.06,TARCOMCO Changed Right 6,11129.00000,0,1,2302906_Pln,0,2302906.06,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.06-100
0 0 0 0 162,.9 264.8 230.6 0 0 0 0 0 658.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.07,TARCOMCO Changed Right 7,11453.00000,0,1,2302906_Pln,0,2302906.07,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.07-100
0 0 0 0 67.,6 101.2 110.7 0 0 0 0 0 279.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.08,TARCOMCO Changed Right 8,11550.00000,0,1,2302906_Pln,0,2302906.08,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.08-100
0 0 0 0 4.3,11.3 4.3 0 0 0 0 0 19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.09,TARCOMCO Changed Right 9,12924.00000,0,1,2302906_Pln,0,2302906.09,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.09-100
0 0 0 0 96.,5 263 230.6 0 0 0 0 0 590.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARCOMCO.10,TARCOMCO Changed Right10,14536.14427,0,1,2302906_Pln,0,2302906.10,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302906.10-100
0 0 0 0 273,.6 578.4 696.7 0 0 0 0 0 1548.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.01,MCHJEFCO Changed Right 1,9053.00000,0,1,2302907_Pln,0,2302907.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.01-100
0 0 0 0 255,.2 346.3 270.5 130.4 94.6 0 0 0 1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.02,MCHJEFCO Changed Right 2,9233.00000,0,1,2302907_Pln,0,2302907.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.02-100
0 0 0 0 55.,3 130.9 178.3 0 0 0 0 0 364.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.03,MCHJEFCO Changed Right 3,11032.00000,0,1,2302907_Pln,0,2302907.04,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.04-100
0 0 0 0.6 8,.6 8.3 2.5 1.2 0.6 0 0 0 21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.04,MCHJEFCO Changed Right 4,11170.00000,0,1,2302907_Pln,0,2302907.05,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.05-100
0 0 0 2.4 3,2.6 49.4 26.4 10.5 8.9 0 0 0 130.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.05,MCHJEFCO Changed Right 5,11263.00000,0,1,2302907_Pln,0,2302907.06,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.06-100
0 0 0 10.7,135.3 200.5 105.8 42.4 36.9 0 0 0 531.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.06,MCHJEFCO Changed Right 6,11748.00000,0,1,2302907_Pln,0,2302907.07,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.07-100
0 0 0 0 55.,3 130.9 178.3 0 0 0 0 0 364.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.07,MCHJEFCO Changed Right 7,11809.00000,0,1,2302907_Pln,0,2302907.08,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.08-100
0 0 0 0 36.,9 89.3 49.2 0 0 0 0 0 175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MCHJEFCO.08,MCHJEFCO Changed Right 8,12205.00000,0,1,2302907_Pln,0,2302907.09,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302907.09-100
0 0 0 0 11.,7 11.3 8 5.5 2.4 0 0 0 38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.01,JEFJEFCO Changed Right 1,9040.00000,0,1,2302908_Pln,0,2302908.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.01-100
0 0 0 18.4,375.1 482 394.1 239.8 86.9 0 0 0 1596.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.02,JEFJEFCO Changed Right 2,9266.00000,0,1,2302908_Pln,0,2302908.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.02-100
0 0 0 0 63.,3 122.6 115.6 0 0 0 0 0 301.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.03,JEFJEFCO Changed Right 3,9612.00000,0,1,2302908_Pln,0,2302917.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302917.02-100
0 0 0 0 40.,6 90.4 48.6 0 0 0 0 0 179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.04,JEFJEFCO Changed Right 4,10732.00000,0,1,2302908_Pln,0,2302908.03,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.03-100
0 0 0 26.2,310.5 469.5 552.2 116.2 54.7 0 0 0 1529,.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.05,JEFJEFCO Changed Right 5,10836.00000,0,1,2302908_Pln,0,2302908.04,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.04-100
0 0 0 0 126,.1 246.9 201.1 0 0 0 0 0 574.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.06,JEFJEFCO Changed Right 6,11453.00000,0,1,2302908_Pln,0,2302908.05,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.05-100
0 0 0 0 41.,8 95.2 77.5 0 0 0 0 0 214.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.07,JEFJEFCO Changed Right 7,11813.00000,0,1,2302908_Pln,0,2302908.06,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.06-100
0 0 0 1.8 6,2.1 97 85.5 0 6 0 0 0 252.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.08,JEFJEFCO Changed Right 8,11854.00000,0,1,2302908_Pln,0,2302908.07,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.07-100
0 0 0 1.8 3,3.2 47 25.2 0 6.5 0 0 0 113.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
JEFJEFCO.09,JEFJEFCO Changed Right 9,14056.00000,0,1,2302908_Pln,0,2302908.08,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302908.08-100
0 0 0 6.5 1,23 199.3 156.2 0 35.7 0 0 0 520.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.01,TARBORCO Changed Right 1,7805.00000,0,1,2302909_Pln,0,2302909.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.01-100
0 0 0 0 61.,5 53.6 24.6 0 0 0 0 0 139.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.02,TARBORCO Changed Right 2,9071.00000,0,1,2302909_Pln,0,2302909.02,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.02-100
0 0 0 0 30.,7 35.7 30.7 0 0 0 0 0 97.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.03,TARBORCO Changed Right 3,9100.00000,0,1,2302909_Pln,0,2302909.03,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.03-100
0 0 0 0 18.,4 11.9 6.1 0 0 0 0 0 36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.04,TARBORCO Changed Right 4,9618.00000,0,1,2302909_Pln,0,2302909.04,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.04-100
0 0 0 0 12.,3 17.9 18.4 0 0 0 0 0 48.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.05,TARBORCO Changed Right 5,10957.00000,0,1,2302909_Pln,0,2302909.05,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.05-100
0 0 0 0 116,.8 65.5 86.1 0 0 0 0 0 268.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.06,TARBORCO Changed Right 6,11108.00000,0,1,2302909_Pln,0,2302909.06,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.06-100
0 0 0 0 18.,4 0 0 0 0 0 0 0 18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
TARBORCO.07,TARBORCO Changed Right 7,11171.00000,0,1,2302909_Pln,0,2302909.07,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302909.07-100
0 0 0 0 30.,7 29.8 12.3 0 0 0 0 0 72.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
OHGJEFCO.01,OHGJEFCO Changed Right 1,10318.00000,0,1,2302910_Pln,0,2302910.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302910.01-100
0 0 0 0 69.,5 97 52.3 56.6 32.1 0 0 0 307.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
FRNCRKCO.01,FRNCRKCO Changed Right 1,10763.00000,0,1,2302914_Pln,0,2302914.01,100,NA,1,26,NA,Diversion,0,0    19,90,9999 Direct Flow Pro-Rata Exc,2302914.01-100
